#Time Ao_1 VAD_1 Ao_1 VAD_1 Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
0.0857 3.1065 28.4461 3.1065 28.4461 3.1065 28.4461 3.4367 50.1227 3.6677 29.2971 4.4142 31.5231 4.8223 42.5323 2.2978 22.4445 4.388 35.499 2.4933 39.754 3.4927 46.8244 4.3393 42.7549 1.9748 26.3905 4.2772 25.3413 3.2603 32.0924 4.3768 30.6189 3.2304 43.7547 3.6347 40.3259 2.7666 36.7859 3.8882 47.9666 4.1715 33.9298 4.7681 50.8051 1.9997 24.6931 4.2903 25.5019 3.4035 34.2362 4.321 28.5755 3.0655 39.7696 3.6778 41.3342 2.8619 38.8489 3.8947 47.2312 4.1648 35.7458 4.7869 52.0676 2.1145 30.2091 4.6125 48.802 3.0842 27.5198 4.5187 34.1235 3.2828 46.5354 3.0259 21.2437 2.4609 33.7479 3.8518 40.8526 4.2598 45.0135 4.9067 41.3089 3.0773 26.3588 2.4036 25.3325 3.7896 32.0853 4.3665 30.6173 4.8169 43.8117 3.0323 40.3516 4.3928 36.7417 2.7663 48.0011 3.1767 33.9393 4.3009 50.7237 1.976 26.3462 4.2729 26.5766 3.1138 31.7082 4.3463 30.0727 3.1838 43.6832 3.6929 40.4812 2.5354 36.5118 3.8851 47.5531 4.1604 33.924 4.7645 51.0752
0.09 4.6617 29.1146 4.6617 29.1146 4.6617 29.1146 4.612 50.7353 4.9826 29.954 5.4471 32.259 5.6077 43.3615 4.0479 22.9807 5.4442 36.2071 4.0882 40.3567 4.7479 47.5289 5.2644 43.4523 3.978 26.9588 5.4019 26.1412 4.7355 32.6822 5.3995 31.271 4.6985 44.3803 4.9634 40.9853 4.3546 37.306 4.9718 48.687 5.3511 34.6965 5.4978 51.6039 3.9777 25.2706 5.451 26.3021 4.8067 34.8189 5.3759 29.2402 4.5789 40.4014 4.9756 41.9939 4.4126 39.3674 4.9704 47.955 5.3596 36.505 5.4818 52.8584 4.067 30.7815 5.4576 49.6714 4.5628 28.1024 5.5103 34.7888 4.708 47.1682 4.4906 21.8623 4.2046 34.2559 5.0556 41.551 5.2503 45.8213 5.7434 42.0863 4.643 27.0105 4.2608 25.9781 5.0776 32.7224 5.4199 31.2712 5.6215 44.6032 4.4558 40.9487 5.4199 37.4386 4.1496 48.5952 4.6658 34.6094 5.1832 51.4795 3.9561 26.9164 5.3113 27.2453 4.6231 32.3321 5.4186 30.7891 4.6767 44.3171 5.0008 41.1265 4.1664 37.0512 4.9997 48.3132 5.3549 34.6914 5.4669 51.8428
0.0943 5.3983 29.8404 5.3983 29.8404 5.3983 29.8404 5.4553 51.3976 5.5491 30.6465 6.3607 32.996 6.097 44.1608 5.0828 23.5896 6.6124 36.9207 5.2288 41.0469 5.5504 48.2883 5.8943 44.1544 5.1745 27.613 6.025 26.948 5.492 33.3279 6.4756 31.9224 5.5856 45.0799 5.9496 41.6905 5.583 37.8966 5.5497 49.4372 6.2507 35.4815 6.0061 52.366 5.1165 25.9367 6.0449 27.1065 5.5411 35.4553 6.3833 29.9042 5.4693 41.1185 5.9647 42.6969 5.6945 39.9542 5.5716 48.7092 6.4201 37.2794 6.0154 53.6128 5.25 31.4383 5.8076 50.5249 5.3021 28.7391 6.5842 35.4521 5.5723 47.8734 5.1798 22.5337 5.4725 34.8378 5.9842 42.2829 5.7789 46.6364 6.2846 42.8305 5.3718 27.7184 5.3207 26.7087 5.8358 33.3917 6.4625 31.9244 6.0478 45.3662 5.4962 41.6151 6.508 38.1387 5.1017 49.2617 5.4374 35.346 5.5525 52.237 5.1911 27.5744 6.2109 27.9132 5.4119 33.0179 6.3627 31.5077 5.5505 45.0259 6.0724 41.8153 5.3923 37.6671 5.6419 49.1068 6.2515 35.4773 6.0918 52.5735
0.0986 5.8929 30.5514 5.8929 30.5514 5.8929 30.5514 6.1621 52.0452 5.9802 31.312 7.3362 33.664 6.5348 44.8874 5.9197 24.2042 7.6988 37.5636 6.0408 41.7578 5.985 49.0281 6.5655 44.8014 5.899 28.286 6.4513 27.6947 6.2042 33.9684 7.6479 32.5124 6.0463 45.7686 6.6363 42.3689 6.6858 38.5019 5.9919 50.1513 7.0073 36.2045 6.5048 53.0531 5.8267 26.6192 6.4644 27.851 6.251 36.0897 7.4258 30.5049 6.0537 41.8263 6.6357 43.3714 6.6945 40.5528 6.0499 49.4268 7.3433 37.987 6.5314 54.2922 6.0377 32.1141 6.0613 51.3078 5.9732 29.3653 7.7563 36.0493 6.0013 48.5657 5.681 23.1923 6.6668 35.4339 6.6831 42.974 6.2588 47.392 6.807 43.5055 5.877 28.4144 6.0142 27.448 6.5398 34.0322 7.618 32.5159 6.4469 46.061 6.2032 42.2844 7.5615 38.7728 5.6994 49.9458 6.0371 36.0762 5.7851 52.941 5.8857 28.252 7.1539 28.5168 6.0685 33.6958 7.2169 32.1593 6.0065 45.7221 6.812 42.4764 6.4618 38.3008 6.0782 49.861 6.9993 36.2022 6.7223 53.2291
0.1028 6.8295 31.201 6.8295 31.201 6.8295 31.201 6.8352 52.6414 6.9144 31.9145 8.7621 34.2625 7.3755 45.5497 6.888 24.7713 8.9136 38.1392 6.7346 42.4322 6.3441 49.7044 7.7609 45.3762 6.4735 28.9201 7.1197 28.3724 7.3597 34.5515 9.2098 33.042 6.3119 46.4067 7.1591 42.9936 7.7559 39.0717 6.7407 50.7938 7.9987 36.8556 7.3661 53.6799 6.4066 27.2596 7.136 28.5271 7.3215 36.6674 8.7566 31.0453 6.6299 42.4812 7.1547 43.9917 7.5271 41.118 6.8433 50.0723 8.4168 38.6236 7.4201 54.9118 6.7648 32.7513 6.8337 52.0112 7.0045 29.9382 9.2453 36.5834 6.1602 49.2071 6.4475 23.7892 7.9454 35.9942 7.4148 43.6023 7.1758 48.0669 7.6547 44.1234 6.7838 29.0505 6.9049 28.135 7.6873 34.6109 9.2658 33.0472 7.3135 46.6938 6.8033 42.9094 8.8097 39.339 6.1264 50.5933 7.0282 36.7426 6.41 53.5689 6.4469 28.8905 8.4589 29.0584 7.1459 34.3154 8.3344 32.7459 6.2851 46.3672 7.3709 43.0848 7.5258 38.8983 6.8093 50.5417 7.9831 36.8528 7.7163 53.8277
0.1071 8.5177 31.7724 8.5177 31.7724 8.5177 31.7724 7.6632 53.166 8.6798 32.45 10.9903 34.8237 8.9604 46.2046 8.1155 25.2688 10.7714 38.6765 7.6308 43.0429 7.0275 50.3115 9.6234 45.8946 7.3552 29.4887 9.0484 29.02 8.9691 35.0604 11.5515 33.5374 6.8776 46.982 8.1346 43.5628 9.0242 39.5842 8.0701 51.3691 9.5991 37.4563 8.6777 54.3051 7.2392 27.8335 9.0477 29.1739 8.8207 37.1723 11.0333 31.5546 7.6 43.0662 8.1057 44.5563 8.5626 41.6305 8.1856 50.6484 9.9237 39.2145 8.7084 55.5295 7.8622 33.3227 8.1888 52.6681 8.6819 30.4399 11.5865 37.0823 6.5969 49.7873 7.9732 24.3113 9.3571 36.4957 8.6713 44.1771 8.7763 48.6774 9.3454 44.7424 8.493 29.6104 8.1365 28.7298 9.4575 35.13 11.6639 33.5464 8.9208 47.3147 7.6949 43.4737 10.7794 39.8607 6.6469 51.1772 8.4825 37.3245 7.8421 54.1358 7.3017 29.4636 10.8006 29.5694 8.7197 34.8558 10.3522 33.3032 6.8585 46.9484 8.3377 43.6415 8.764 39.4347 8.0114 51.1523 9.5889 37.4546 9.1078 54.4225
0.1114 11.3059 32.3058 11.3059 32.3058 11.3059 32.3058 8.8126 53.6509 11.4885 32.9639 14.1355 35.4105 11.3715 46.8941 9.818 25.7188 13.4028 39.2289 9.2179 43.5889 8.3599 50.8753 12.1413 46.4132 9.037 30.0006 12.5218 29.6699 11.2474 35.5283 14.7258 34.0487 8.2602 47.5022 9.9684 44.0901 10.8023 40.0414 10.2282 51.9199 11.9962 38.0682 10.3277 54.9773 8.7868 28.3495 12.5107 29.8232 10.9229 37.636 14.4169 32.0723 9.3837 43.5952 9.8789 45.0799 10.1984 42.0862 10.3113 51.2022 11.9301 39.828 10.2371 56.1962 9.7373 33.8371 9.9252 53.3732 11.3414 30.8998 14.8881 37.5913 7.7815 50.3148 10.5644 24.79 11.0134 36.9484 10.7706 44.7297 11.0136 49.2986 11.9002 45.388 11.3902 30.1286 9.9481 29.2746 11.9837 35.6295 14.9111 34.059 11.2303 47.9701 9.3192 43.9796 13.707 40.3862 7.6139 51.6997 10.5443 37.863 10.2726 54.7013 8.9776 29.9789 14.2715 30.0908 11.1015 35.3535 13.5611 33.8732 8.2339 47.4743 10.1678 44.1576 10.4289 39.9173 9.8309 51.7466 11.9956 38.0685 10.7256 55.062
0.1157 15.1276 32.8511 15.1276 32.8511 15.1276 32.8511 10.9156 54.1386 15.2975 33.4941 17.7743 36.0439 14.4304 47.6062 12.2905 26.1584 16.5876 39.8281 11.5638 44.0968 10.7062 51.4385 15.4338 46.9723 11.6116 30.4864 16.7521 30.3472 14.3394 35.9948 18.4711 34.594 10.6583 47.9976 12.6367 44.606 13.1982 40.4656 13.1202 52.4897 15.1212 38.7356 12.661 55.6881 11.2949 28.8408 16.8326 30.5016 13.8603 38.0939 18.2997 32.6188 12.0223 44.103 12.516 45.5944 12.5739 42.5047 13.1016 51.7788 14.5927 40.4981 12.4613 56.9036 12.3915 34.326 12.7074 54.1389 14.8193 31.359 18.5105 38.1323 10.0415 50.8201 14.1572 25.2679 13.2544 37.3772 13.5203 45.2952 14.0554 49.978 15.027 46.0476 15.3207 30.6525 12.8848 29.8261 15.2748 36.1419 18.6554 34.6075 14.1807 48.6492 11.8014 44.4548 17.1622 40.9483 9.5591 52.1861 13.538 38.4128 13.5911 55.3058 11.5371 30.4681 18.3268 30.6428 14.3743 35.8566 17.4391 34.4813 10.6493 47.975 12.8378 44.6616 12.7193 40.3689 12.3005 52.3749 15.1198 38.7359 12.9921 55.7367
0.12 19.5088 33.4339 19.5088 33.4339 19.5088 33.4339 13.8907 54.6382 19.4657 34.0527 21.1141 36.6802 17.7458 48.2924 15.471 26.6071 19.6267 40.4427 14.5897 44.6143 14.0219 52.0424 18.9995 47.5454 14.9754 30.9765 21.0647 31.0324 18.2162 36.4858 21.8632 35.1437 13.9027 48.5126 15.7187 45.1564 16.1325 40.8923 16.2378 53.1005 18.2646 39.4194 15.3846 56.3536 14.672 29.3369 21.0189 31.1852 17.5785 38.5763 21.756 33.1715 15.3236 44.6344 15.587 46.142 15.7292 42.9221 16.0688 52.3974 17.4634 41.181 15.1137 57.5645 15.621 34.828 16.103 54.8859 19.0487 31.8485 21.7284 38.6871 13.2936 51.3382 18.4412 25.7776 16.1467 37.8072 16.2417 45.8991 17.2531 50.6774 18.2425 46.6813 19.8407 31.2116 16.8443 30.4044 18.8532 36.677 22.0857 35.1596 17.4114 49.3022 15.0796 44.9397 20.279 41.5347 12.6819 52.6709 17.4043 39.0038 17.2545 55.9268 14.9254 30.9616 21.9144 31.1954 18.4324 36.3935 20.9892 35.0937 13.9658 48.4969 15.8734 45.1952 15.6676 40.825 15.0523 53.0443 18.259 39.4206 15.5836 56.3718
0.1243 23.6207 34.0312 23.6207 34.0312 23.6207 34.0312 17.2037 55.1327 23.1645 34.6077 23.6434 37.2573 20.6204 48.9008 19.0672 27.0618 21.9338 41.0167 18.1263 45.1609 17.3271 52.6775 21.9494 48.087 18.8827 31.4696 24.3946 31.6646 21.7547 37.0033 24.3441 35.6418 17.559 49.0451 18.8611 45.7254 19.3043 41.3433 19.0945 53.7135 21.0957 40.0588 17.8241 56.926 18.6876 29.8425 24.3466 31.8164 20.9872 39.0876 24.3581 33.6689 18.8696 45.1871 18.7639 46.705 19.141 43.3595 18.9548 53.0122 20.0635 41.8193 17.5434 58.1295 19.1761 35.3371 19.2348 55.5615 22.8214 32.3613 23.962 39.2008 16.8783 51.8691 22.4313 26.3049 19.3047 38.2495 18.9311 46.5052 20.1623 51.3386 20.8913 47.2389 24.0229 31.7863 20.9555 30.9955 22.0996 37.2014 24.4731 35.6588 20.2092 49.883 18.6366 45.4442 22.5639 42.0922 16.4365 53.1742 21.0272 39.6328 20.5561 56.5128 18.866 31.4593 24.6608 31.6857 22.119 36.9596 23.7046 35.6468 17.6058 49.0378 18.9682 45.7441 18.8817 41.3024 17.8153 53.7094 21.115 40.0607 17.9409 56.9133
0.1285 26.6651 34.5919 26.6651 34.5919 26.6651 34.5919 20.1253 55.5994 25.7773 35.1183 25.0727 37.7354 22.6199 49.388 22.4535 27.5099 23.38 41.4994 21.6206 45.7199 20.3957 53.2609 23.634 48.5507 22.6456 31.962 26.4119 32.1991 24.5127 37.4901 25.5732 36.0581 20.8774 49.5622 21.6141 46.2581 22.347 41.8015 21.3211 54.2645 23.3457 40.6098 19.7708 57.3737 22.5456 30.3459 26.3767 32.3496 23.7318 39.5695 25.9655 34.089 22.0751 45.7261 21.4637 47.2317 22.3731 43.8061 21.2074 53.5652 22.066 42.3641 19.4484 58.5723 22.5689 35.8461 21.4679 56.122 25.7918 32.8352 24.7776 39.6255 20.2077 52.3839 25.4485 26.7978 22.3677 38.6967 21.3067 47.0521 22.0799 51.9029 22.7854 47.6838 27.1058 32.3274 24.4734 31.5583 24.517 37.6811 25.6618 36.0748 22.2357 50.3473 21.8221 45.9472 23.6968 42.5619 20.3541 53.684 24.1373 40.2147 22.7413 57.0184 22.6598 31.9572 26.3503 32.0985 25.0593 37.4875 25.4988 36.1125 20.9674 49.5636 21.6252 46.2585 22.0586 41.7875 20.1492 54.2991 23.3875 40.6121 19.8173 57.3385
0.1328 28.3573 35.0726 28.3573 35.0726 28.3573 35.0726 22.3705 56.0132 27.1314 35.5434 25.7311 38.0904 23.9433 49.7281 25.1544 27.9195 23.9332 41.8519 24.2061 46.2505 22.6282 53.7572 24.3844 48.8871 25.671 32.4225 27.2723 32.5998 26.168 37.9218 25.9289 36.3761 23.338 50.0296 23.4907 46.7193 24.0844 42.2403 22.7876 54.6922 24.6583 41.042 21.2165 57.687 25.7081 30.814 27.2635 32.7494 25.4504 39.9977 26.4632 34.4164 24.4483 46.2126 23.3674 47.6834 24.293 44.2353 22.6544 53.9961 23.2866 42.7774 20.9069 58.8831 25.1816 36.3204 22.901 56.5267 27.3417 33.2459 24.9717 39.9276 22.7488 52.8528 27.0592 27.2056 24.2234 39.1259 22.8473 47.4965 23.1576 52.3159 23.9763 47.9914 28.7167 32.7858 26.9069 32.0492 25.8342 38.0878 25.8881 36.3867 23.5413 50.6699 24.2297 46.4071 24.0831 42.8997 23.5457 54.1655 26.1496 40.7195 23.9559 57.3929 25.7029 32.4223 26.9933 32.4219 26.8435 37.9507 26.2501 36.4711 23.4803 50.0389 23.4274 46.7021 23.8856 42.2575 21.8011 54.7581 24.6482 41.0441 21.22 57.6354
0.1371 28.8988 35.4266 28.8988 35.4266 28.8988 35.4266 23.8362 56.3445 27.6617 35.844 26.0039 38.3191 25.098 49.9465 26.9285 28.2715 24.297 42.0754 25.4921 46.7 24.0266 54.1337 24.6189 49.1024 27.6772 32.8288 27.7235 32.8686 26.8791 38.2473 25.8575 36.5825 24.9892 50.4075 24.6874 47.0634 24.9109 42.5929 23.6104 54.9953 25.417 41.3294 22.7737 57.8918 27.8927 31.2242 27.6168 33.0168 26.3637 40.3224 26.5569 34.6346 25.9397 46.6036 24.5409 48.021 25.1669 44.5822 23.5388 54.3015 24.1233 43.047 22.5077 59.0867 26.8322 36.7341 24.0598 56.7862 27.9047 33.5515 24.9451 40.1177 24.4557 53.232 27.6935 27.5077 25.0877 39.4752 23.8902 47.8086 23.8265 52.5822 25.0606 48.1877 29.1469 33.1229 28.3132 32.4462 26.4635 38.3803 25.7964 36.5899 24.7525 50.8777 25.723 46.7834 24.0869 43.1114 25.497 54.5799 27.2306 41.0986 24.7619 57.6424 27.7462 32.8327 27.1037 32.6389 27.589 38.2998 26.4175 36.7081 25.1044 50.4226 24.5397 47.0353 24.8629 42.6349 22.8877 55.0849 25.4907 41.3327 22.722 57.8311
0.1414 28.4213 35.6649 28.4213 35.6649 28.4213 35.6649 24.7214 56.5873 27.1559 36.0439 26.1241 38.4737 25.6097 50.1006 27.4399 28.5501 24.6207 42.2116 25.7645 47.04 24.8906 54.3929 24.8442 49.2359 28.3265 33.157 27.6592 33.0549 26.5521 38.4728 25.6099 36.7207 25.6581 50.6883 25.0272 47.3021 24.91 42.8702 24.3601 55.1932 25.7985 41.5173 23.469 58.0405 28.5602 31.5511 27.8117 33.2046 26.3385 40.5478 26.2384 34.7842 26.3682 46.8902 24.9528 48.2554 25.1436 44.8574 24.3582 54.5007 24.5853 43.2172 23.4156 59.2356 27.247 37.0644 24.8078 56.9592 26.9587 33.7608 24.948 40.2359 25.2637 53.5164 27.551 27.713 25.0632 39.7543 24.4219 48.0125 24.425 52.7469 25.4376 48.3268 28.2126 33.3476 28.3139 32.7387 26.2787 38.5779 25.7727 36.7277 25.2946 51.0231 26.0538 47.0739 24.4611 43.2393 26.2256 54.8941 27.26 41.3578 25.2418 57.8052 28.3246 33.1633 26.79 32.7935 27.2014 38.5413 26.4811 36.8701 25.7979 50.7059 24.8704 47.2662 24.9558 42.93 23.8939 55.2955 25.8224 41.52 23.4027 57.9738
0.1457 27.4168 35.779 27.4168 35.779 27.4168 35.779 24.3167 56.7357 26.1273 36.1435 24.0962 38.5725 18.6505 50.1596 26.5699 28.7199 22.8676 42.2933 25.4324 47.2439 24.3791 54.5403 23.2222 49.3187 27.5914 33.3684 25.393 33.1693 25.8379 38.5853 23.8508 36.8047 25.2525 50.8484 24.3223 47.4265 24.4617 43.0437 23.3607 55.3152 24.0926 41.6229 15.3377 58.0912 27.7562 31.7593 25.2699 33.3188 25.542 40.6608 24.5847 34.8724 26.0 47.0532 24.2069 48.3779 24.5811 45.0263 23.2059 54.6204 23.0758 43.3144 15.2296 59.2885 26.9704 37.2747 18.9964 57.0435 26.4556 33.8594 23.6315 40.3146 24.9302 53.6845 26.5717 27.8073 24.595 39.9344 23.3924 48.1256 22.1142 52.8472 18.9851 48.3741 27.5236 33.4544 27.5749 32.917 25.0132 38.6794 23.7472 36.8126 18.3924 51.0755 25.5906 47.2441 22.9911 43.3201 26.1624 55.0967 26.5736 41.4923 22.3874 57.9006 27.6154 33.3768 25.0679 32.8857 26.395 38.6622 24.5623 36.9667 25.3571 50.8688 24.1512 47.3873 24.6459 43.1154 22.817 55.421 24.1409 41.6255 16.1698 58.0234
0.15 25.6709 35.8126 25.6709 35.8126 25.6709 35.8126 18.6959 56.7575 24.0601 36.1319 19.4284 38.4629 11.0852 49.5936 24.8235 28.773 19.7247 42.1942 22.8307 47.3417 15.7551 54.5424 19.6508 49.2201 25.3189 33.4604 19.5081 33.0457 24.0602 38.6205 21.673 36.7231 20.5664 50.8927 19.7835 47.4243 22.3885 43.1301 15.4526 55.2725 18.2531 41.5331 6.3199 57.3876 25.5518 31.8468 19.4449 33.195 23.3591 40.6863 22.468 34.7987 22.137 47.1096 19.568 48.372 22.5178 45.1031 15.6365 54.5756 17.1581 43.2121 5.4777 58.5845 24.2461 37.3723 7.1006 56.5902 25.3244 33.8968 22.0408 40.2702 19.7522 53.7264 26.1131 27.8341 22.6564 40.0202 17.5421 48.086 14.3938 52.6957 12.8439 47.8524 26.1306 33.4909 24.6359 32.9903 22.7695 38.6636 21.7328 36.7286 10.5655 50.5128 22.6973 47.3156 20.9227 43.2564 22.3376 55.1802 23.087 41.5314 15.2072 57.7073 25.3084 33.4697 22.873 32.812 24.4377 38.7032 20.3449 36.8697 20.6396 50.9139 20.0268 47.3852 22.4927 43.2097 12.7832 55.3699 18.2851 41.5362 8.3112 57.3868
0.1543 24.5001 35.6887 24.5001 35.6887 24.5001 35.6887 13.2886 56.2751 22.6175 35.9374 13.8413 37.968 -0.7674 48.5618 23.487 28.6786 15.9876 41.7994 17.6129 47.1847 6.9402 53.7718 15.3038 48.8134 23.0856 33.3513 12.6904 32.4316 23.1035 38.5071 18.9316 36.4388 16.4823 50.5227 15.6275 47.0031 20.7465 43.03 7.2545 54.5435 11.5467 40.9275 -6.7023 56.2096 23.644 31.7375 12.2143 32.5684 22.0417 40.5171 19.919 34.5337 18.2128 46.8248 14.6922 47.9385 20.8512 44.9895 7.7201 53.8556 10.4646 42.6042 -7.8045 57.3803 21.4316 37.2531 -8.4662 55.2695 25.159 33.8767 20.1936 40.055 15.362 53.3063 25.2753 27.8172 21.3095 39.9349 11.5271 47.5201 5.1647 51.8639 3.6322 47.028 25.7256 33.4349 21.996 32.7981 20.6893 38.4224 18.6564 36.4356 -0.63 49.5388 18.9471 47.1143 18.4794 42.966 17.5829 54.9417 20.8534 41.2578 6.3358 56.925 23.0113 33.3592 20.2166 32.5441 23.2986 38.5655 15.6942 36.4277 16.6686 50.5387 16.5276 47.0012 20.3303 43.1065 2.137 54.4424 11.5876 40.9312 -3.0269 56.3558
0.1585 22.9811 35.5087 22.9811 35.5087 22.9811 35.5087 5.7891 55.577 20.4911 35.6815 7.0488 37.3242 -10.2051 47.4528 21.9274 28.5219 10.3937 41.2987 11.082 46.6058 -4.962 52.6865 9.744 48.2927 19.9819 33.076 3.8069 31.6269 21.4364 38.3371 15.701 36.0933 10.6452 49.9537 9.5363 46.4195 18.2247 42.7898 -3.8944 53.5336 3.2597 40.1233 -16.7276 54.9885 21.0863 31.4985 3.4008 31.7531 19.755 40.2746 17.0542 34.2126 13.2835 46.3109 8.929 47.3391 18.2347 44.7433 -3.3074 52.8596 2.3154 41.8013 -18.5944 56.1184 16.7701 36.8735 -22.4536 53.7114 24.3674 33.8381 18.2433 39.789 9.6347 52.6896 25.2266 27.7936 19.0783 39.7319 3.4051 46.7357 -5.8605 50.778 -3.6056 46.1665 24.5497 33.3494 17.7479 32.4111 17.9797 38.1055 14.8217 36.0794 -9.6511 48.5049 14.4049 46.6571 15.5864 42.6043 10.8877 54.3547 16.9969 40.8656 -4.3586 55.9169 19.8351 33.0739 17.0572 32.2204 21.4142 38.36 8.8858 35.8499 10.2936 49.9539 11.5535 46.4699 17.1527 42.8006 -11.6469 53.1768 3.3034 40.1272 -11.9348 55.2843
0.1628 22.0111 35.3295 22.0111 35.3295 22.0111 35.3295 0.104 54.8528 18.7093 35.4271 1.7676 36.6746 -17.6257 46.3919 20.2458 28.3608 6.2876 40.7972 3.4369 45.8665 -13.6679 51.5871 5.3299 47.7677 16.9397 32.7509 -2.721 30.8265 20.6738 38.1631 11.5394 35.7464 5.1 49.3449 4.8751 45.8163 15.8575 42.5068 -11.9664 52.524 -3.1887 39.3134 -24.5217 53.8394 18.7673 31.226 -3.2546 30.9391 17.9929 40.0259 13.0815 33.892 7.2227 45.7286 4.0941 46.7162 15.8107 44.4579 -11.18 51.8627 -4.0133 40.9951 -26.7462 54.9314 12.007 36.4044 -33.1482 52.2143 24.402 33.8162 16.0545 39.5237 3.274 52.0427 25.1385 27.7974 17.334 39.4931 -3.3396 45.9484 -14.267 49.702 -9.5904 45.3399 24.6922 33.2724 13.9548 31.9734 15.347 37.7854 11.1534 35.7229 -16.5991 47.518 8.5408 46.1108 11.8049 42.24 3.2119 53.6363 13.1105 40.4515 -12.1505 54.9289 16.821 32.7374 12.967 31.8951 20.1958 38.148 4.0846 35.2691 4.3745 49.3241 6.4906 45.9175 13.3778 42.4282 -21.2843 51.9163 -3.1295 39.3178 -18.8217 54.2681
0.1671 20.6805 35.1883 20.6805 35.1883 20.6805 35.1883 -4.7023 54.1725 16.6652 35.1985 -2.5853 36.0566 -23.5516 45.4408 19.165 28.221 2.8639 40.3165 -2.7464 45.1328 -20.1321 50.5733 1.6624 47.2656 14.6231 32.4402 -7.9737 30.0731 19.2463 38.0181 8.8352 35.4202 1.1487 48.7724 1.0471 45.251 14.1413 42.2358 -18.1709 51.5892 -8.2823 38.5544 -30.8422 52.8201 16.7944 30.9738 -8.4101 30.174 16.304 39.8017 10.4976 33.5938 3.3456 45.1767 0.0525 46.1339 13.9185 44.1865 -17.4215 50.9442 -9.1125 40.2384 -33.4076 53.8805 7.7378 35.9472 -41.4436 50.8891 24.1959 33.82 12.809 39.2738 -0.809 51.4402 25.2216 27.8268 15.706 39.2651 -8.4224 45.2161 -20.5013 48.7111 -14.339 44.5945 23.3613 33.241 9.688 31.5603 12.093 37.4956 8.282 35.3825 -22.3072 46.6332 4.5434 45.5837 9.1669 41.9031 -2.3672 52.9371 10.0959 40.0746 -18.1957 54.0147 13.9215 32.4154 10.237 31.589 18.7648 37.9642 -0.0145 34.7137 0.3969 48.7292 2.8862 45.407 10.49 42.0646 -28.934 50.7665 -8.2672 38.5591 -24.5318 53.3587
0.1714 19.6211 35.0646 19.6211 35.0646 19.6211 35.0646 -8.2613 53.5693 14.0964 34.9974 -6.3642 35.4925 -28.1449 44.6002 18.1516 28.1777 -0.0918 39.8731 -6.8956 44.4567 -25.2005 49.6868 -1.5783 46.8048 11.5682 32.1727 -12.3743 29.3932 18.3038 37.8944 6.2327 35.1092 -1.9762 48.2634 -1.9631 44.7396 11.7226 42.0029 -23.1213 50.7666 -12.2421 37.877 -35.468 51.9294 14.8276 30.7628 -13.0112 29.4892 13.9971 39.6083 8.1212 33.3083 0.4763 44.6773 -3.1129 45.6106 11.6496 43.9541 -22.0279 50.1339 -13.102 39.5635 -38.0569 52.966 4.9291 35.531 -46.9986 49.7573 23.7332 33.8352 10.7931 39.0399 -3.6279 50.9051 24.9048 27.8772 14.4423 39.0742 -12.2762 44.561 -25.4627 47.8363 -18.6057 43.9252 23.4672 33.217 7.0034 31.2006 10.1299 37.2333 5.6299 35.0589 -26.9089 45.8514 1.4828 45.1023 6.7854 41.5847 -6.5613 52.2992 8.0518 39.742 -23.0884 53.2038 11.1716 32.14 7.7487 31.2948 17.4953 37.8072 -3.5625 34.2025 -2.7586 48.2009 0.34 44.9421 8.4285 41.744 -34.5118 49.7715 -12.4002 37.8819 -28.956 52.5596
