#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
2.4682 65.6808 137.8755 18.1355 179.0938 127.5516 138.5496 75.7852 145.317 -12.0352 169.5521 0.2445 98.3798 92.0839 153.8142 1.6752 151.5334 28.7915 172.9166 59.7104 169.8459 -0.7214 111.4954 93.2883 142.0099 24.2051 129.253 65.4164 136.3833 5.4959 161.5242 46.3001 153.5549 4.0117 139.9195 41.5352 178.2746 128.8032 158.9193 -43.3969 184.432 -0.8632 106.8623 93.1631 142.2303 27.0594 133.9758 68.4462 132.49 1.8631 150.264 43.9354 155.9657 4.4862 145.5793 43.7304 176.6945 128.3304 160.2467 -45.3513 186.9509 -0.4193 122.7559 56.6964 194.3026 24.9417 118.6753 56.4053 146.9693 8.5472 169.9482 60.6867 113.6399 3.081 130.9099 103.9059 162.6242 101.1801 182.3374 -28.4658 160.2688 62.7484 132.742 10.859 112.3835 111.2965 139.5838 60.1561 136.6271 -13.2906 169.9482 4.0172 152.0332 69.3651 158.4237 4.428 174.3532 23.5279 140.1255 27.3833 188.1184 -0.7403 111.4676 63.1548 127.7484 27.4375 131.2513 83.1135 141.7096 4.929 161.5657 43.4727 153.0089 3.4184 139.9883 70.9713 180.979 129.1254 158.8926 -46.011 181.9661
2.4724 78.8287 140.1727 20.2366 179.1051 130.3997 138.9744 67.244 144.8639 -20.0652 168.331 -2.5813 98.4998 86.4344 153.8455 1.3152 151.6596 32.6045 173.162 58.3799 170.6444 0.3286 111.5607 83.7633 140.6902 33.0363 130.4036 57.4395 136.2202 7.4761 161.4265 53.0946 154.2173 3.7526 140.0699 37.6655 178.9014 124.8371 158.8432 -52.2599 183.1367 0.4428 106.9458 83.6106 140.9169 36.2954 134.8015 60.3175 132.3292 3.2718 150.1496 50.3366 156.536 4.2121 145.7173 39.7705 177.4017 124.1644 160.3286 -54.2945 185.7593 0.4323 122.8062 47.0676 193.6887 32.6834 120.4603 50.673 146.6521 10.6651 169.8813 71.583 115.7325 2.8111 131.0719 106.8338 163.3824 100.4023 183.0417 -36.7413 159.1116 75.8202 135.0776 15.2869 113.8844 112.7794 140.2692 52.3349 136.4169 -21.9136 168.9101 2.852 152.0698 65.0446 158.559 4.0657 174.4584 32.7462 142.1621 32.1916 189.0198 0.3988 111.5388 55.2191 127.2454 37.4 132.7702 75.0248 141.1745 6.8199 161.4739 49.6368 153.5738 3.16 140.1482 70.8972 181.7702 125.0926 158.8248 -54.4497 180.84
2.4767 91.1483 142.0477 22.3168 179.1363 131.925 139.2951 58.4928 144.3384 -28.0645 167.0188 -3.5049 98.1147 79.7653 153.8167 0.99 151.7321 37.2459 173.4783 55.9114 171.2441 -3.0404 111.7016 73.9373 139.3786 43.4908 131.6842 49.384 136.0024 9.9315 161.3843 57.2455 154.9488 3.4722 140.1797 34.0179 179.5038 120.068 158.6967 -60.902 181.8556 -2.9219 107.1572 73.8018 139.611 46.6331 135.7425 52.0861 132.115 5.582 150.1267 55.4689 157.1824 3.9084 145.8172 36.4228 178.0809 119.3521 160.3271 -62.9975 184.574 -2.9697 122.8974 37.251 192.9786 42.1978 122.3061 44.581 146.1658 13.0932 169.8495 82.6561 117.5173 2.5497 131.1825 109.1328 164.0805 97.8181 183.4932 -44.8144 157.9121 88.2708 136.9412 20.006 115.8034 113.0889 140.9161 44.5989 136.1207 -30.5829 167.8197 2.9041 151.8266 60.7072 158.5488 3.7373 174.5207 44.0366 144.3883 35.5022 190.1553 -2.9787 111.7053 47.0996 126.6918 49.2107 134.3716 66.5 140.5902 9.1506 161.4432 54.6649 154.2114 2.8698 140.266 70.5055 182.5253 120.3677 158.6852 -62.9064 179.7163
2.481 101.8362 143.5072 24.3282 179.1894 132.1918 139.5307 49.4377 143.7516 -35.7766 165.6206 -3.3839 97.7016 72.589 153.7016 0.7513 151.7714 42.5093 173.885 52.6171 171.6561 -3.9361 111.3281 63.8561 138.0704 54.6294 133.0099 41.4587 135.7134 12.6649 161.3992 54.5906 155.8074 3.2092 140.2456 31.407 180.0605 114.7544 158.4829 -69.507 180.591 -3.9229 106.8001 63.6865 138.3087 57.0875 136.7516 43.9288 131.8309 8.8064 150.186 53.0 157.9078 3.6396 145.876 33.7482 178.7122 113.857 160.2499 -71.6564 183.4033 -3.8076 122.5265 27.347 192.1776 52.953 124.0836 38.0651 145.5479 15.5596 169.8549 93.0137 118.9589 2.2923 131.2555 111.2243 164.7772 93.8752 183.732 -52.7567 156.6806 99.4336 138.346 24.9328 118.1161 112.5129 141.5192 36.7101 135.74 -39.2023 166.6804 2.5822 151.5445 56.7118 158.331 3.519 174.5486 56.8893 146.596 36.2679 191.2747 -3.8492 111.3409 38.6136 126.0898 61.7235 135.9661 57.7172 139.9569 11.9537 161.4691 51.91 154.9225 2.6047 140.3368 69.681 183.2297 115.0091 158.4761 -70.9977 178.5985
2.4853 110.6677 144.6053 26.1055 179.2648 131.4606 139.6977 39.2716 143.1125 -42.1033 164.13 -2.0558 97.4359 64.9601 153.5079 0.6453 151.7868 47.8096 174.3785 49.1016 171.8763 -3.8432 110.9245 53.5039 136.7604 65.413 134.3045 33.585 135.3438 15.5723 161.4559 50.9009 156.9888 2.9995 140.2802 29.6261 180.5595 108.702 158.2061 -77.8524 179.3447 -3.7533 106.39 53.4794 137.0044 66.8699 137.7649 35.9434 131.4647 12.4211 150.3205 49.2667 158.9573 3.4111 145.9059 31.9373 179.2826 107.7566 160.1028 -80.0158 182.2429 -3.9648 122.1018 17.3846 191.2892 64.3724 125.7099 31.094 144.8321 18.0918 169.8928 101.9844 120.0662 2.0933 131.2935 112.4123 165.5073 88.9487 183.7955 -60.5124 155.4231 109.1159 139.3571 29.9497 120.7841 111.2321 142.0646 28.8356 135.2789 -47.5897 165.4983 3.5338 151.2855 52.212 157.8707 3.3284 174.5595 70.398 148.6366 34.6899 192.1976 -3.7927 110.9467 29.2073 125.4528 74.174 137.4705 48.7066 139.2803 14.8643 161.5365 47.8747 155.9819 2.3748 140.3736 72.9651 183.8941 108.9023 158.2059 -78.9881 177.4885
2.4896 118.3115 145.4205 27.7558 179.3521 129.9001 139.8074 27.4407 142.4871 -46.6716 162.4708 -0.4048 97.4422 57.1151 153.2288 1.8984 151.787 51.8113 174.924 46.4766 171.876 -2.5878 110.6528 43.2988 135.4543 75.1181 135.4917 25.776 134.8856 18.5275 161.5509 47.9724 158.2952 2.7956 140.2945 30.7407 181.0064 101.7527 157.8657 -85.7302 178.1069 -2.3222 106.1312 43.2057 135.7032 75.5693 138.7327 28.0081 131.0048 16.2702 150.5143 46.319 160.1266 3.2418 145.9175 33.2591 179.8107 100.7339 159.8829 -88.0823 181.0878 -3.1389 121.7697 7.5209 190.3278 75.0356 127.1268 23.6185 144.0438 20.6378 169.9593 109.6121 120.9042 1.7844 131.3115 112.4096 166.2746 82.9702 183.7202 -67.5605 154.1382 118.0996 140.0635 35.2106 123.7541 109.3573 142.5414 20.9579 134.7374 -54.9914 164.2826 3.9254 151.0964 46.9714 157.2267 5.6866 174.5589 83.1301 150.4453 31.8629 192.8362 -2.5029 110.6834 18.7899 124.8547 85.503 138.8404 39.5394 138.5607 17.9118 161.6413 44.7333 157.1702 2.1965 140.3868 79.6489 184.7723 102.0099 157.8713 -86.5845 176.3785
2.4939 125.1085 146.0033 29.1616 179.4496 127.5363 139.868 15.7173 141.9763 -49.482 160.5697 1.6934 97.6679 48.9756 152.857 -0.4537 151.8825 49.2481 175.525 43.1337 171.5498 -0.8227 110.6272 33.046 134.1551 83.4695 136.5518 18.0413 134.3369 21.6182 161.6819 45.5734 159.6653 3.4808 140.2797 34.7727 181.5879 94.0798 157.4612 -93.1754 176.9014 -0.2668 106.1613 33.1108 134.4096 82.9279 139.6368 20.2445 130.4497 20.4312 150.7651 43.713 161.3625 4.2429 145.9079 38.2713 180.5208 92.9471 159.5893 -95.5026 179.958 -1.7941 121.6323 -2.3302 189.3015 84.5617 128.3145 15.8935 143.2033 23.1211 170.0519 116.4759 121.5372 1.6954 131.2845 111.4517 167.0307 76.0757 183.5169 -73.042 152.8368 125.6162 140.4728 41.111 126.9454 106.8403 142.9445 13.2198 134.1205 -58.7972 162.9909 5.8889 150.9791 40.7226 156.449 5.1336 174.7115 94.0876 151.9759 28.0829 193.1888 -0.704 110.6706 9.2227 124.3457 94.9117 140.0457 30.1554 137.8027 21.0895 161.7822 41.9677 158.4315 2.6093 140.3701 86.6302 185.9036 94.3085 157.4707 -93.567 175.2913
2.4982 130.5385 146.3391 30.3363 179.5557 124.5677 139.8801 6.9573 141.5423 -49.2514 158.3382 4.1208 98.1571 40.7823 152.3938 -0.6361 151.7405 45.7266 176.3509 38.9585 170.9785 1.3459 110.8337 22.7315 132.8638 90.3151 137.4882 10.4663 133.7058 24.7747 161.8456 43.7987 161.0137 1.5365 140.2425 40.9898 182.5746 85.883 156.9956 -99.8703 175.7337 2.2388 106.4709 22.6402 133.1254 89.1053 140.4718 12.5742 129.8124 24.7023 151.0676 41.9181 162.5811 2.5125 145.8997 44.5459 181.705 84.6873 159.2323 -102.317 178.8611 -0.0626 121.6856 -12.3187 188.2127 92.4716 129.2938 8.0829 142.3303 25.5463 170.1691 121.8195 121.9704 -0.6471 131.1812 110.4544 167.731 68.3574 183.2046 -76.5814 151.4694 131.4961 140.63 48.5607 130.2405 103.8145 143.2651 5.5872 133.4331 -60.6701 161.3902 8.3199 150.9459 33.8713 155.5735 5.8061 174.7064 103.381 153.245 25.4411 193.2509 1.5079 110.8937 2.0817 123.8165 102.8016 141.0897 19.8181 137.0303 24.3679 161.9573 40.1105 159.6716 0.3781 140.333 92.034 187.1362 86.0867 157.0102 -99.9534 174.2343
2.5024 134.3799 146.4843 31.3169 179.666 120.8562 139.8393 0.2215 140.938 -47.7551 155.6751 6.885 98.901 32.3394 151.8464 -1.0377 151.5283 42.3463 177.2288 33.453 170.2393 3.8297 111.2955 12.6147 131.5694 95.8022 138.3123 2.9367 132.9991 28.012 162.0385 42.3791 162.2949 1.4211 139.9486 47.5814 183.8914 77.2033 156.4669 -105.983 174.6047 5.0245 107.0783 12.4139 131.8385 93.9101 141.2371 5.099 129.0975 29.2456 151.4164 40.4348 163.7434 2.7867 145.6635 50.7739 183.1603 75.9219 158.8048 -105.6497 177.7988 1.8782 121.9607 -22.0228 187.0614 98.9653 130.0955 0.1493 141.4382 27.8902 170.3085 125.8501 122.2523 -1.572 130.8055 108.8025 168.311 59.909 182.7903 -78.8601 149.9718 135.7139 140.6024 56.9419 133.4453 99.7698 143.5014 -1.989 132.678 -59.3587 159.466 11.2184 150.976 26.5865 154.6292 6.1988 174.6371 110.8696 154.2832 21.9557 192.8858 4.074 111.3728 -3.39 123.0971 109.3277 141.9884 9.4261 136.3054 27.8579 162.1657 38.6582 160.8632 0.0751 140.022 94.8487 188.3416 77.3891 156.4862 -103.6204 173.2065
2.5067 136.8552 146.4992 32.025 179.7763 116.4865 139.7449 -5.2755 140.0586 -46.8202 152.683 10.0552 99.9026 23.6245 151.2245 -0.6528 151.3407 39.7568 178.1431 27.0454 169.381 6.5051 112.0021 2.3844 130.2844 100.0385 139.0409 -4.3966 132.2165 31.6859 162.263 41.1084 163.4841 0.9193 139.6295 52.9759 185.3931 68.0813 155.8734 -90.6335 173.4722 8.0492 107.9745 2.2885 130.56 97.5404 141.9403 -2.1124 128.2971 34.8341 151.8217 39.1925 164.8213 2.1892 145.3994 55.3204 184.7594 66.7363 158.3087 -88.6702 176.5308 4.0104 122.439 -31.4741 185.8661 104.0922 130.7539 -7.9535 140.5307 30.3571 170.4649 128.5736 122.4206 -2.4773 130.416 106.7518 168.7557 51.0206 182.2752 -78.3354 148.2825 138.4867 140.4532 68.1264 136.3947 95.6814 143.705 -9.1791 131.8477 -56.2377 157.1487 14.3485 151.0598 18.9798 153.6355 7.3859 174.5553 117.0016 155.1356 17.1791 192.1983 6.9769 112.1087 -7.7088 122.1429 114.2019 142.7653 1.0039 135.6067 31.9017 162.4161 37.4383 161.9632 -0.5481 139.6876 95.2307 189.403 68.2491 155.8972 -82.471 172.0116
2.511 137.8306 146.4226 31.7195 179.8891 111.6215 139.5989 -9.6751 138.9018 -46.3742 149.528 13.7129 101.168 15.096 150.5444 -0.2607 151.2075 37.7597 179.0212 20.1273 168.4511 9.4738 112.9506 -6.8686 129.0009 103.2583 139.6881 -11.4992 131.3585 36.2495 162.5404 41.6568 164.5599 1.0832 139.3492 55.5232 186.9249 58.7081 155.2156 -67.9135 170.589 11.5539 109.1575 -7.0875 129.2827 99.8901 142.5903 -8.8582 127.4066 41.7667 152.3323 38.5877 165.7962 3.093 145.1614 56.998 186.3243 57.2925 157.7448 -65.789 173.6384 6.4181 123.1255 -41.2051 184.6274 108.5045 131.3048 -15.9783 139.6105 33.1594 170.6464 130.195 122.5002 -2.6687 130.0987 103.8101 169.0585 42.0354 181.6632 -69.2161 146.1189 139.9079 140.2315 79.2492 138.9207 90.7819 143.869 -16.0545 130.9467 -54.0877 154.4699 17.62 151.1928 11.1836 152.6094 9.0355 174.4836 121.8341 155.8416 11.3417 191.2852 10.2068 113.1183 -11.3492 120.932 118.2106 143.4533 -4.925 134.7657 36.8817 162.7292 36.3103 162.959 -0.4461 139.4056 93.4745 190.2743 58.8898 155.2432 -58.7342 169.5668
2.5153 137.7531 146.2816 28.6152 180.0095 106.1222 139.4059 -13.5528 137.4554 -46.8917 146.2818 17.8902 102.6877 6.8021 149.8073 0.4372 151.1802 35.936 179.8457 12.6071 167.4709 13.1044 114.153 -13.5916 127.6626 106.0513 140.275 -18.2027 130.4282 41.2507 162.9122 45.1454 165.7257 1.8145 139.133 55.6922 188.3146 49.0722 154.501 -49.6834 167.9478 15.5314 110.6587 -13.6896 127.9489 101.0817 143.1995 -15.0484 126.411 49.1232 152.9961 41.4806 166.7334 3.2881 144.9668 56.5092 187.7089 47.3319 157.1219 -48.0114 171.1257 9.7458 124.0331 -50.4604 183.3432 112.0893 131.7635 -23.8723 138.6834 35.9943 170.8689 130.6127 122.5182 -1.9214 129.8791 99.876 169.2362 32.9094 180.9639 -65.352 143.3364 140.0284 139.9649 89.1333 141.0397 85.4081 143.9608 -22.4355 129.9641 -53.4957 151.5945 21.0919 151.3716 3.2459 151.5671 11.2053 174.43 125.9581 156.4351 4.5612 190.2324 13.8644 114.4042 -14.4162 119.4589 121.3694 144.0645 -9.4833 133.6858 42.2466 163.1422 38.109 163.8508 0.2834 139.207 90.3776 190.9339 49.1625 154.5318 -41.5399 167.4843
2.5196 136.6219 146.0924 24.1001 180.1762 99.9201 139.1618 -16.7429 135.7158 -45.9059 142.9136 22.6923 104.4042 -1.2664 148.9994 1.287 151.225 34.7349 180.6032 4.9079 166.4607 17.6332 115.66 -17.6866 126.079 108.0269 140.8364 -24.5974 129.4179 46.1572 163.3503 48.873 167.2173 2.9243 139.0082 53.8727 189.467 38.6705 153.7339 -32.9744 165.7807 20.0084 112.4723 -17.8138 126.3706 101.7128 143.7934 -20.3758 125.2804 55.3523 153.7462 45.7671 167.9937 4.9114 144.8441 54.4462 188.8363 35.5829 156.4665 -31.9103 169.1461 13.7597 125.2286 -54.8264 182.008 114.5592 132.1188 -31.9265 137.7477 38.7572 171.1297 130.1747 122.4923 -0.6683 129.7615 95.2162 169.2897 23.7062 180.1822 -58.1726 139.5852 139.1267 139.6689 97.4384 142.8096 79.7056 143.9667 -28.1371 128.8843 -51.0865 148.5554 24.5153 151.5938 -4.7406 150.5176 13.4596 174.3994 128.801 156.8967 -2.9396 189.0983 18.3024 115.9804 -17.2163 117.7475 123.458 144.5932 -13.3648 132.3316 47.3194 163.6197 41.6836 164.9796 1.5079 139.1051 86.4134 191.4045 38.6136 153.7689 -26.6327 165.8754
2.5239 134.6665 145.8698 18.8744 180.4151 93.043 138.8652 -19.687 133.7268 -50.9443 139.817 28.6959 106.2815 -8.8878 148.1048 2.2128 151.3725 35.4173 181.2827 -3.0645 165.4364 22.9482 117.505 -20.8451 124.1677 108.975 141.3548 -30.4463 128.3185 47.8349 163.8357 51.9938 168.8821 5.1401 138.9513 51.1427 190.3451 26.3325 152.9708 -22.1135 164.88 25.1331 114.5816 -20.9461 124.4641 102.0084 144.4555 -24.7629 123.9954 56.4879 154.5781 49.3258 169.5101 6.99 144.7887 51.5446 189.6866 22.1834 155.8935 -21.4408 168.3848 18.2652 126.7404 -53.9922 180.2829 115.9015 132.3853 -39.7362 136.8036 40.2446 171.4213 128.9653 122.4306 1.4549 129.743 89.9426 169.2542 14.3645 179.3267 -52.5085 136.1303 137.2986 139.3541 104.3482 144.287 73.8179 143.871 -32.6445 127.6775 -54.9027 145.6666 28.0944 151.8507 -12.8095 149.4586 15.7832 174.3994 130.4396 157.2399 -10.7843 187.9245 23.6515 117.8759 -19.8054 115.8466 124.487 145.0369 -16.6248 130.7071 48.5456 164.1455 44.9963 166.3981 3.764 139.0809 82.8093 191.7009 25.9164 153.023 -17.3598 165.4147
2.5282 131.9704 145.6189 14.8614 180.6313 85.5407 138.5171 -22.4084 131.5368 -48.5273 135.9484 36.2138 108.2798 -16.0549 147.118 3.2361 151.5991 40.3107 182.1117 -11.0969 164.4096 28.7465 119.6378 -23.4758 121.9374 109.1524 141.8176 -35.5254 127.1214 42.6741 164.436 53.8143 170.555 7.8651 138.9678 50.7618 190.9626 14.1948 152.3322 -14.0539 164.6592 31.1894 116.9693 -23.5703 122.2403 101.984 145.1281 -28.2976 122.5305 55.6664 155.6542 51.9259 171.1078 9.7107 144.7903 51.2558 190.2727 11.3319 155.4729 -13.5978 168.2611 23.4533 128.5542 -51.8186 177.8747 116.3594 132.5828 -47.4026 135.8556 37.495 171.7454 127.0456 122.3413 4.3485 129.8185 83.9941 169.1366 5.1544 178.4059 -40.4888 133.1285 134.6984 139.0239 113.7315 145.5473 67.3719 143.6666 -36.5747 126.3213 -51.3645 142.0483 31.7863 152.1445 -20.796 148.3931 18.0491 174.4284 130.8226 157.4854 -18.933 186.7361 29.7091 120.0307 -22.2692 113.7893 124.4343 145.405 -19.5673 128.8477 44.3531 164.8153 47.85 167.9287 6.653 139.1414 79.0467 191.7474 13.9803 152.4146 -10.5178 165.4858
2.5324 128.5669 145.3408 11.9802 180.8035 77.6095 138.1176 -25.1184 129.183 -48.5734 132.7538 44.886 110.3021 -22.7982 146.0345 4.5698 151.8896 46.7135 183.4036 -19.1828 163.3804 35.7305 121.973 -25.6755 119.4482 108.3623 142.2156 -39.8639 125.8073 38.34 165.292 53.8958 172.0924 11.0673 139.0511 49.875 191.0816 5.08 151.7679 -8.6577 165.0708 38.0616 119.5347 -25.7679 119.7577 101.7777 145.7509 -31.3326 120.8802 54.5949 156.8707 52.8198 172.6363 12.5812 144.8436 50.4066 190.3297 3.2886 154.9743 -8.2844 168.7303 29.7391 130.6469 -49.6217 174.9375 115.8358 132.7208 -54.8438 134.9083 32.7379 172.2115 124.5357 122.224 7.8063 129.9788 77.2125 168.9403 -4.1717 177.4278 -30.3048 131.6359 131.3874 138.6787 122.8748 146.2406 60.4183 143.3589 -40.0117 124.8108 -48.2518 139.0108 35.9317 152.4845 -28.7326 147.3265 20.3185 174.4831 130.2243 157.6508 -27.2064 185.5438 36.6427 122.3666 -24.4078 111.6011 123.6626 145.7064 -22.3776 126.8007 40.7119 165.6939 48.9704 169.4357 10.0837 139.2754 74.4075 191.5204 4.8542 151.8651 -6.0064 166.0529
2.5367 124.2806 145.0271 10.0945 180.9256 69.2329 137.6673 -27.4985 126.6911 -40.5389 129.7941 54.4305 112.2495 -29.1618 144.845 6.7315 152.2507 53.7133 185.0324 -27.2917 162.3522 44.8761 124.4101 -27.7331 116.8157 106.9756 142.5524 -43.4462 124.3605 34.1691 166.2228 52.647 173.4121 14.3668 139.1861 47.8365 190.7738 -1.5493 151.0094 -5.4074 165.8073 46.0758 122.1897 -27.8964 117.1319 101.3011 146.2751 -33.5912 119.0416 53.7477 158.1325 52.0261 173.9855 15.6446 144.9389 48.3835 189.9521 -2.9167 154.2297 -5.2264 169.4951 37.8625 132.9311 -48.1271 171.6726 114.6251 132.8097 -62.0733 133.9573 28.3454 172.75 121.3722 122.0736 11.4905 130.2054 69.7111 168.667 -13.5242 176.3951 -22.7307 131.3003 127.2042 138.3097 130.4345 146.5032 52.9903 142.9561 -42.547 123.1501 -38.6362 136.595 40.2439 152.8868 -36.7636 146.2534 22.6133 174.5589 128.8036 157.7504 -35.5954 184.3559 45.7386 124.8176 -26.3505 109.3517 122.0823 145.9441 -25.0729 124.5942 37.5101 166.6398 48.4355 170.7878 13.7388 139.4678 68.8671 191.0841 -1.6672 151.1081 -3.4878 166.8618
2.541 119.4807 144.6695 8.8266 181.0062 60.581 137.1612 -29.6026 124.1406 -31.7255 128.4553 64.5304 114.0481 -34.9715 143.5442 10.4851 152.7335 58.6228 186.8856 -35.3886 161.3283 55.1492 126.7965 -29.6913 114.0953 105.0114 142.8274 -46.2224 122.7825 31.0074 167.1619 50.7612 174.4723 17.8895 139.3673 44.3413 190.1508 -7.0049 149.965 -4.7209 166.6602 54.5892 124.8215 -29.7884 114.4189 100.2441 146.6795 -35.1825 117.0352 53.0396 159.4077 50.3621 175.0946 18.7577 145.0732 44.8878 189.2575 -7.9113 153.1926 -4.5454 170.3617 47.7625 135.2444 -47.48 168.2247 112.7918 132.8571 -68.514 133.0141 24.3472 173.3005 117.6111 121.8829 15.6037 130.4901 61.7799 168.3242 -22.5448 175.3095 -19.0436 131.5836 122.4701 137.9074 136.2046 146.4341 45.0364 142.4715 -44.4211 121.374 -29.4705 135.6353 43.9546 153.3332 -44.5301 145.1759 24.8569 174.6537 126.607 157.7943 -44.0041 183.1786 56.0012 127.221 -28.0917 107.0709 119.8308 146.1264 -27.3555 122.276 34.8436 167.5926 46.9766 171.9103 17.6582 139.7114 62.2225 190.4961 -6.9852 150.0571 -3.1725 167.7348
2.5453 114.1021 144.2764 7.9788 181.0537 51.1572 136.612 -31.5137 121.5626 -24.9965 128.4316 74.0812 115.6008 -39.7208 142.1328 16.8928 153.393 60.6317 188.6992 -43.3615 160.3044 66.8538 129.0125 -31.8502 111.3328 102.405 143.0355 -48.3019 121.1037 29.4061 168.063 52.4005 175.2767 21.482 139.5914 39.4284 189.3044 -11.4273 148.6221 -6.2846 167.3966 64.8992 127.301 -31.9971 111.6649 98.4445 146.9676 -36.1722 114.9036 52.4667 160.6471 50.2011 175.9463 21.9589 145.2443 40.0889 188.3434 -12.2271 151.8633 -6.1124 171.1088 58.3227 137.425 -47.8433 164.7182 110.3095 132.8642 -64.7964 132.0788 21.3544 173.817 113.2982 121.6483 19.9275 130.8345 53.4537 167.9107 -31.6276 174.186 -18.4544 132.0959 117.2031 137.4774 140.5432 146.1345 36.9646 141.9369 -45.823 119.4867 -22.939 135.7481 39.3998 153.819 -52.2101 144.0989 27.1304 174.7723 123.6743 157.7874 -52.5054 182.0088 67.6347 129.4582 -29.9873 104.7825 116.9852 146.2517 -29.4752 119.9029 33.0772 168.5097 46.174 172.7763 21.8575 140.0031 54.2697 189.7914 -11.4866 148.7065 -4.8452 168.4621
2.5496 108.0216 143.8474 7.2352 181.0743 39.6216 136.0685 -33.5337 118.9854 -21.4183 129.1401 82.5245 116.9185 -43.3321 140.5709 25.1765 154.2842 60.3933 190.3202 -51.2373 159.2806 78.0127 130.9474 -29.2278 108.5112 98.8054 143.1687 -49.6254 119.3336 27.9872 168.9044 53.8071 175.4774 25.1816 139.8564 33.3003 188.3125 -15.1826 146.9735 -8.2153 167.8218 75.0499 129.4858 -29.3054 108.8521 95.8275 147.1504 -36.9559 112.6682 51.7443 161.8216 51.4637 176.3746 25.1676 145.4495 33.9019 187.2908 -15.9061 150.2364 -8.069 171.553 68.1161 139.4169 -43.7242 161.1849 107.2672 132.823 -55.8069 130.4037 19.8797 174.2804 108.5402 121.3732 24.8299 131.2409 44.8931 167.4218 -40.27 173.022 -19.0272 132.4999 111.1284 137.0226 143.1741 145.6935 28.8216 141.351 -47.1465 117.5162 -19.1919 136.4403 33.2079 154.6147 -59.6848 143.0238 29.0222 174.9127 120.0556 157.7196 -60.7712 180.8446 78.9257 131.4126 -27.8574 102.4635 113.4984 146.3107 -31.4739 117.5065 31.7779 169.3716 47.4809 173.2747 26.4204 140.3492 45.74 188.9924 -15.1839 147.0463 -6.8531 168.8758
2.5539 101.2578 143.3751 6.7976 181.0701 26.8409 135.628 -30.8751 116.3886 -20.7388 130.1204 89.6562 118.0377 -46.3654 138.8048 35.6343 155.3455 58.671 191.6797 -58.9004 158.2609 87.9653 132.6142 -42.1277 106.4312 95.0689 143.2747 -50.7637 117.4407 27.0798 169.6713 54.3056 175.1611 29.3053 140.16 25.969 187.2344 -18.5751 145.0245 -9.7505 167.9504 83.8474 131.4025 -42.241 106.7754 92.5061 147.2478 -38.1924 110.3609 51.2213 162.9109 52.0189 176.2657 28.4321 145.682 26.6512 186.1513 -19.2605 148.3355 -9.6321 171.7102 76.6408 141.221 -55.9781 158.4063 103.5977 132.7338 -49.5974 127.9446 18.5582 174.6906 103.1676 121.0607 30.5486 131.7215 35.7664 166.874 -46.8066 171.8059 -18.8894 132.7537 104.5078 136.5328 144.3099 145.1749 20.6989 140.7101 -42.1627 115.4554 -18.5843 137.3407 27.5437 155.5544 -66.2826 141.9468 31.1314 175.0602 115.7706 157.5926 -68.824 179.6904 88.656 133.0979 -38.2546 100.7444 109.4166 146.3064 -33.7905 115.1007 30.697 170.1648 48.16 173.22 32.0188 140.7636 36.6309 188.1288 -18.5263 145.0896 -8.4173 168.9959
