#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
0.1071 8.1484 44.1895 8.9492 44.8289 8.6359 51.7453 10.2616 39.4484 9.867 29.6068 10.1084 38.3777 10.1635 35.416 9.7423 32.8694 7.6675 48.8589 8.1019 27.2623 11.3577 33.1673 8.7262 50.7061 11.226 34.2697 9.1057 53.1522 8.9493 50.8278 9.4372 34.9905 9.5162 31.9036 9.6353 43.0909 7.9884 54.8393 11.0004 32.7587 7.823 29.2216 10.0839 35.6128 10.0461 39.5977 10.6726 39.9367 10.3018 43.7947 12.1573 34.9069 7.3727 51.8211 8.4556 50.0443 8.5252 29.0097 9.1746 41.7534 7.6453 25.4282 8.2673 48.2446 9.0782 44.1948 8.9648 34.6665 7.5868 50.6309 10.5267 36.151 8.9693 39.7665 10.4479 31.2443 9.8335 31.5747 9.2191 46.9748 8.9215 44.9187 10.9673 42.0017 10.9278 32.0638 11.2079 29.0788 8.1991 53.1349 8.2062 48.7366 10.1235 42.4302 9.3788 39.145 9.152 49.3214 7.9284 46.7026
0.1114 9.3146 44.5898 10.2611 45.2141 10.0308 52.0979 11.2838 39.8009 10.7656 29.9372 10.9576 38.755 11.621 35.7436 11.3679 33.268 8.8521 49.2667 8.982 27.6317 12.49 33.501 9.6117 51.0629 12.2743 34.5983 10.2707 53.5086 9.8625 51.1801 10.5954 35.3571 10.8904 32.2414 10.7293 43.4667 8.7249 55.2267 12.0242 33.0804 8.8536 29.6014 11.4245 36.0129 10.9893 39.9911 11.7888 40.2891 11.7807 44.1243 13.2688 35.2157 8.2393 52.2431 9.8912 50.4163 10.0633 29.3876 10.1944 42.1082 9.0795 25.8373 9.4419 48.6229 10.252 44.5861 10.4059 35.0253 8.5095 51.0608 11.6989 36.4798 9.9378 40.1474 11.5164 31.5422 10.8875 31.9289 10.3912 47.3148 10.0865 45.315 12.2541 42.3145 12.1376 32.4035 12.1894 29.3926 9.1184 53.5116 9.3557 49.1347 11.2855 42.7967 10.4946 39.5258 10.1819 49.678 9.1287 47.1282
0.1157 10.5857 44.9373 11.6187 45.5575 11.5055 52.4088 12.3541 40.1116 11.6652 30.2189 11.8184 39.0826 12.582 36.0319 13.4742 33.6215 9.8458 49.6241 10.1987 27.9683 13.8973 33.7868 10.4991 51.3831 13.4557 34.8772 11.9304 53.819 10.7605 51.5025 11.691 35.679 12.0666 32.5396 12.1364 43.8081 9.6277 55.579 13.2669 33.3491 10.0201 29.9445 13.2565 36.3724 11.9053 40.3284 13.3286 40.6072 12.9815 44.4239 14.5984 35.4885 9.34 52.6225 11.4851 50.744 11.771 29.7228 11.2339 42.4368 10.8918 26.19 10.7331 48.9638 11.4287 44.9197 11.5212 35.3604 9.6381 51.443 12.7141 36.7673 11.0169 40.5028 12.6617 31.8031 12.2003 32.2186 11.4489 47.6213 11.2869 45.6507 13.5109 42.5997 13.7217 32.6951 13.3485 29.6505 9.9703 53.8588 11.0913 49.4998 12.6752 43.131 11.6644 39.8595 11.1728 50.0002 10.3404 47.5025
0.12 11.95 45.2428 13.1371 45.8698 13.0031 52.6814 13.7053 40.3864 12.5759 30.4622 12.7456 39.3691 13.9269 36.2872 16.0228 33.9654 10.8353 49.9375 11.371 28.2723 15.6844 34.0474 11.5789 51.6614 15.0203 35.1265 14.0473 54.1152 11.6458 51.7834 12.8877 35.9546 13.3242 32.7994 13.9498 44.1313 10.7438 55.8928 15.0225 33.5846 11.4036 30.2405 15.709 36.724 13.207 40.6207 15.4417 40.9149 14.0205 44.6831 16.2852 35.7486 10.7213 52.9559 13.2214 51.0389 13.6288 30.0266 12.3804 42.7194 12.7968 26.5115 12.4376 49.2673 12.6431 45.2125 12.6971 35.6435 11.0244 51.7786 13.8631 37.0213 12.1956 40.8298 14.1238 32.0277 13.8481 32.4679 12.3885 47.8878 12.5352 45.9467 14.82 42.8611 15.8358 32.9675 15.1419 29.8804 11.0413 54.1591 13.5908 49.8552 14.4599 43.4463 13.0152 40.1531 12.242 50.2824 11.7753 47.8293
0.1243 13.5588 45.5184 15.2969 46.1683 14.9932 52.9239 16.0038 40.6373 13.5813 30.6729 13.8738 39.6184 15.088 36.5419 18.7629 34.318 11.9894 50.2198 12.8894 28.5293 17.7543 34.3091 13.0117 51.9074 16.9603 35.3755 16.5959 54.4225 13.154 52.0184 14.1452 36.204 14.8664 33.0362 16.1446 44.4553 12.2638 56.1605 17.0511 33.8248 13.002 30.5068 18.466 37.0874 14.9881 40.8845 17.6687 41.2336 15.428 44.9123 18.2474 36.0179 12.5834 53.2471 15.4873 51.3151 15.9827 30.2993 13.5538 42.9718 15.1934 26.8066 14.7438 49.5535 14.2476 45.4755 14.0276 35.8964 12.8966 52.0746 15.2414 37.2526 13.5563 41.1213 15.3672 32.2348 15.8692 32.6996 13.8881 48.1141 14.2248 46.2172 16.3958 43.1041 18.1837 33.2476 17.2453 30.1134 12.3954 54.4175 16.4166 50.2223 16.4812 43.7579 14.6621 40.4205 13.6938 50.523 13.7913 48.1325
0.1285 15.836 45.7825 17.8785 46.4896 17.2645 53.1675 18.3017 40.9228 15.1908 30.8608 15.2874 39.8476 16.1023 36.7747 21.3004 34.6796 13.4531 50.4795 14.8246 28.768 20.0226 34.5847 14.9207 52.1305 19.0429 35.6252 19.3326 54.7329 15.5193 52.2433 15.6164 36.4437 16.5208 33.2637 18.3813 44.7826 14.2647 56.4076 19.2576 34.0658 14.8493 30.7529 20.9634 37.4543 17.1507 41.1468 19.5814 41.5509 17.052 45.1398 20.1358 36.2896 15.0592 53.5263 17.9484 51.6115 18.7943 30.576 14.7631 43.201 17.8872 27.1047 17.2134 49.8505 16.2643 45.7338 15.517 36.1361 15.2512 52.3632 16.9493 37.4827 14.939 41.3934 16.8402 32.425 18.15 32.9328 15.6862 48.341 16.1616 46.4833 18.3813 43.3468 20.5593 33.5423 19.7031 30.3675 14.0351 54.6583 18.9537 50.5925 18.4217 44.0716 16.9869 40.6756 15.5708 50.7519 16.1718 48.4392
0.1328 18.3904 46.0756 20.1754 46.8286 19.6287 53.4279 20.4267 41.2109 17.1437 31.0585 17.3018 40.0869 17.4735 36.9832 23.2303 35.0256 15.8926 50.7292 16.9018 29.0033 22.2162 34.8703 17.0648 52.3508 20.9053 35.8713 21.6582 55.0274 17.8266 52.4931 17.3907 36.687 18.2939 33.4679 20.5533 45.0974 16.5516 56.6535 21.1518 34.308 17.0392 30.9862 22.8719 37.7973 19.4078 41.4216 21.2448 41.8325 18.8656 45.384 21.7739 36.5412 18.2771 53.8301 20.0197 51.9238 21.1767 30.864 16.1687 43.4053 20.5521 27.4075 19.5519 50.1559 18.4624 46.0017 17.1354 36.3712 18.1892 52.6671 18.6462 37.7086 16.5986 41.642 18.2701 32.5952 20.3208 33.1776 17.7315 48.5643 18.3663 46.7536 20.064 43.6076 22.5329 33.8403 22.2403 30.6454 15.9279 54.8941 21.2651 50.9317 20.5095 44.372 19.122 40.9653 18.3054 50.9913 18.8073 48.7639
0.1371 20.5001 46.3714 22.0628 47.1338 21.744 53.6937 22.2119 41.477 18.8558 31.2586 19.0849 40.3524 18.8327 37.1812 24.5348 35.3234 18.3838 51.0151 19.2071 29.2338 23.5316 35.1363 19.3214 52.569 21.979 36.097 23.4951 55.2871 20.1109 52.7385 19.8168 36.9325 20.0637 33.6728 22.5764 45.3804 18.961 56.8991 22.1016 34.5263 19.8951 31.2162 24.1276 38.0945 21.6102 41.6882 22.4305 42.0759 20.6182 45.6307 22.4183 36.7598 20.8337 54.1634 21.8145 52.2056 23.2311 31.1221 18.212 43.6078 22.8101 27.7008 21.6471 50.4482 20.9705 46.2692 19.6503 36.5957 21.1459 52.9939 19.8388 37.9185 18.4544 41.881 19.0655 32.7654 22.6205 33.4108 19.7931 48.7872 20.632 47.0205 21.3933 43.8494 23.9348 34.0995 23.2452 30.9078 18.2015 55.1229 22.9943 51.2253 22.3861 44.6516 20.9784 41.2409 20.631 51.2768 21.2739 49.0788
0.1414 22.0268 46.6502 23.3125 47.4083 23.3271 53.952 22.9725 41.7227 20.0382 31.4491 20.398 40.6081 20.1862 37.3835 24.9649 35.579 20.4355 51.3102 21.4404 29.4698 23.6649 35.3705 20.9699 52.796 22.7419 36.3036 24.5271 55.5113 21.7926 52.9851 21.0576 37.213 21.6957 33.8893 23.5847 45.6464 21.0919 57.1532 22.8279 34.721 21.5466 31.4846 24.5171 38.348 23.0226 41.9463 23.0011 42.2878 21.8901 45.8725 23.2994 36.9538 22.6372 54.4682 22.9416 52.4633 24.1219 31.3525 20.1816 43.8592 24.2057 27.9768 23.0931 50.7187 22.5036 46.5449 21.3747 36.8633 22.8613 53.3217 21.0754 38.1211 20.7056 42.1299 20.4089 32.9442 23.3375 33.6615 21.0712 49.0122 22.584 47.2844 22.2179 44.0681 24.4796 34.3251 23.5589 31.1209 20.6177 55.371 24.0105 51.4733 23.1623 44.9135 22.0559 41.5031 22.1821 51.5488 23.0965 49.3798
0.1457 22.4024 46.866 23.5692 47.6119 23.9157 54.1586 22.9685 41.8999 20.6585 31.5966 20.9902 40.8125 21.1061 37.57 24.5863 35.7538 21.8347 51.5635 22.8386 29.6759 23.0099 35.5197 22.1833 52.986 22.1568 36.4329 24.553 55.672 22.4146 53.1811 21.6708 37.4193 21.986 34.081 23.6332 45.8328 22.7293 57.3806 22.1697 34.838 22.4733 31.6708 24.3721 38.5315 22.8299 42.1391 23.1467 42.4505 22.1452 46.0543 22.4921 37.0911 23.4092 54.7068 23.4359 52.6569 23.7864 31.5045 20.7394 44.0908 24.316 28.1795 23.5402 50.9238 22.5893 46.7507 21.7946 37.0798 23.3913 53.5627 21.5424 38.2864 21.8622 42.3934 21.5245 33.1079 23.0792 33.8269 21.521 49.1854 22.5272 47.4977 22.1732 44.2304 23.5706 34.4801 22.6902 31.2476 21.7246 55.6146 24.4796 51.6572 23.1766 45.0968 22.3516 41.7077 22.6131 51.7594 23.7127 49.6072
0.15 22.006 46.9865 22.4952 47.7229 22.9428 54.284 22.0783 41.9895 20.5905 31.694 21.047 40.9326 21.2515 37.6959 22.9459 35.8336 22.2679 51.742 22.0497 29.8272 21.874 35.584 22.6294 53.1219 21.2921 36.4723 23.0822 55.7589 22.3977 53.294 21.0954 37.5434 22.0682 34.1949 22.3458 45.9296 23.1224 57.5542 21.4524 34.8757 22.2438 31.793 22.6672 38.6252 21.7518 42.2172 21.725 42.543 20.9433 46.1531 21.603 37.1514 23.4287 54.8471 22.6815 52.7716 22.7264 31.5802 20.6438 44.2365 23.1199 28.2819 23.1465 51.0404 21.6776 46.8424 21.2513 37.21 23.0942 53.6975 20.7483 38.3822 21.3405 42.5684 21.4818 33.2047 21.6391 33.9019 21.4657 49.2772 21.7328 47.5878 21.3096 44.316 22.3779 34.5429 21.9454 31.2952 22.1682 55.771 22.8876 51.7614 21.8858 45.1959 21.7986 41.8259 22.3037 51.8791 22.9498 49.7374
0.1543 21.2966 47.03 21.8894 47.7316 21.615 54.2957 21.2703 41.9984 19.8969 31.7353 19.8985 40.9639 19.6827 37.7387 21.8618 35.7966 21.4256 51.8306 21.4279 29.8856 21.0696 35.5766 21.6093 53.1837 20.5549 36.4685 21.9101 55.7173 22.0437 53.3423 20.2082 37.5644 20.3604 34.2229 21.7219 45.9168 22.1378 57.6368 20.5634 34.8792 21.3663 31.8374 22.0488 38.5956 21.0195 42.215 20.8148 42.5226 20.1744 46.1389 20.7035 37.1452 22.4823 54.911 21.4559 52.7751 21.8943 31.5807 20.0102 44.2908 22.3241 28.2895 21.832 51.0565 21.0648 46.8528 20.6214 37.2471 22.2772 53.7425 20.1668 38.3927 20.5858 42.6323 20.7416 33.2505 21.0765 33.8921 21.2987 49.3106 20.9749 47.5933 20.373 44.3179 21.2133 34.5182 20.9784 31.2978 21.4793 55.8515 21.3075 51.7265 21.2594 45.1872 20.8599 41.8562 21.5427 51.9168 21.7212 49.7435
0.1585 20.6983 47.0208 20.7097 47.6756 20.3067 54.2033 20.2552 41.9593 19.0887 31.7741 19.791 40.9589 19.4891 37.7212 20.8401 35.7103 20.7449 51.8139 20.3279 29.8741 20.026 35.5353 21.2207 53.1735 19.6851 36.4412 20.5318 55.6051 21.5399 53.3489 19.3748 37.5424 20.0145 34.202 20.4428 45.8485 21.3041 57.6161 19.9508 34.8591 20.8072 31.8517 20.3384 38.5161 19.9147 42.1704 19.6332 42.4476 18.8514 46.0686 19.9787 37.1118 21.6861 54.885 20.501 52.6959 20.5523 31.541 19.3072 44.2914 20.8624 28.2406 21.3473 50.9961 20.0678 46.8138 19.7603 37.2405 21.3292 53.7051 19.0682 38.3707 19.7249 42.6205 19.5575 33.2591 19.296 33.8435 20.5943 49.3211 20.0659 47.5488 19.5554 44.2753 20.1604 34.4546 20.1684 31.2801 20.7562 55.8467 19.2922 51.5438 20.0189 45.1253 20.2464 41.8315 20.7378 51.9003 20.7192 49.6692
0.1628 20.119 46.9851 20.3323 47.5933 19.0576 54.0754 19.9796 41.9034 18.0081 31.7687 17.878 40.9377 17.7363 37.6737 19.901 35.6184 19.3693 51.7447 19.2893 29.8326 19.172 35.4878 20.1105 53.1341 18.9492 36.408 19.4755 55.474 20.8973 53.3363 18.3531 37.4944 17.9032 34.1325 20.1517 45.7627 20.1134 57.5407 18.9694 34.8385 19.6986 31.8383 20.0089 38.419 19.4119 42.1089 19.046 42.358 18.0947 45.9769 19.2199 37.0752 20.8872 54.8079 19.4386 52.5829 19.7753 31.4802 18.5955 44.2609 19.9188 28.1672 20.1573 50.9089 19.5751 46.7532 18.903 37.2083 20.4643 53.6232 18.3043 38.3266 18.8472 42.5666 18.2332 33.232 18.4812 33.7704 20.0711 49.3072 19.4817 47.4819 18.8754 44.2189 18.9967 34.383 19.1132 31.2616 19.8905 55.7942 17.2567 51.305 19.7019 45.046 19.2823 41.7832 20.0638 51.8516 19.5089 49.56
0.1671 19.6045 46.9453 19.6039 47.511 17.6907 53.9432 18.9493 41.8616 16.719 31.7487 18.0778 40.8552 17.465 37.6113 19.2983 35.5381 18.653 51.6346 17.773 29.7739 18.4127 35.4489 19.6214 53.089 18.2437 36.3811 18.3021 55.3506 20.4133 53.3089 17.1302 37.4303 17.6422 34.0627 18.9817 45.6816 19.3128 57.4418 18.6382 34.8229 18.9145 31.8206 18.7448 38.3316 18.3132 42.0491 18.1968 42.2768 16.9808 45.8864 18.6529 37.0495 20.1216 54.7248 18.8859 52.4663 18.7939 31.4269 17.9863 44.2148 19.2875 28.1038 19.891 50.8199 18.6787 46.6892 18.1124 37.1536 19.9967 53.5262 17.5377 38.271 18.0074 42.4909 17.1533 33.2072 17.3463 33.7001 19.4098 49.2856 18.7483 47.4134 18.2 44.1659 18.2599 34.3238 18.4597 31.2504 19.2595 55.7212 15.1928 51.0644 18.6417 44.9706 18.9018 41.7284 19.5369 51.795 18.9443 49.4463
0.1714 19.3542 46.9167 18.9645 47.4656 16.4186 53.827 19.0788 41.8396 15.7194 31.7524 16.3277 40.8028 16.6014 37.5977 18.6823 35.5122 17.545 51.5069 17.4511 29.7465 17.7151 35.4414 18.6347 53.0455 17.62 36.3839 17.2187 55.2459 19.8882 53.2883 16.7161 37.3911 16.6512 34.056 18.6991 45.6189 18.3466 57.3417 17.6779 34.8415 17.9515 31.812 18.6311 38.2868 18.3927 42.0031 17.7867 42.2317 16.8143 45.8092 17.9637 37.0511 19.323 54.6401 17.5399 52.3769 18.5387 31.4172 17.3483 44.1807 19.0337 28.111 18.5548 50.7423 18.8416 46.6368 17.2611 37.1201 19.0071 53.4481 17.1857 38.2548 17.6459 42.423 17.0145 33.2241 17.1719 33.6722 19.1732 49.2731 18.6059 47.3586 17.9869 44.1301 17.4472 34.3036 17.5399 31.2742 18.447 55.6537 13.0291 50.8519 18.3851 44.9236 18.203 41.7044 18.8397 51.7543 17.7591 49.3439
0.1757 19.1934 46.918 18.31 47.4357 15.3363 53.7372 18.153 41.8766 15.6249 31.8165 16.8684 40.7997 16.9705 37.6452 18.276 35.5329 16.9918 51.4329 16.4645 29.8009 17.2912 35.4962 18.6528 53.0223 17.2506 36.4511 16.232 55.1664 19.3164 53.2913 16.0877 37.4143 16.9107 34.1196 17.6378 45.5745 17.6503 57.2765 17.8503 34.9234 17.8325 31.8512 17.414 38.2757 17.8229 42.0307 17.0251 42.2221 16.012 45.7975 17.6179 37.099 18.8023 54.5715 17.0634 52.3053 18.1295 31.4846 16.9384 44.1865 19.0409 28.1944 18.499 50.6823 18.3989 46.6536 16.9571 37.1335 18.8103 53.3845 16.8305 38.3034 16.938 42.4192 16.4612 33.2894 16.5123 33.7427 18.9896 49.3018 18.448 47.3654 17.1905 44.1503 17.0485 34.3493 17.5325 31.3609 17.8673 55.6175 11.4511 50.6807 17.3751 44.902 18.1917 41.7265 18.3712 51.7436 17.5976 49.2623
0.18 19.2518 46.9431 17.6976 47.4206 14.4288 53.6763 18.6521 41.9481 15.7682 31.9294 16.2334 40.8583 16.599 37.7347 17.8561 35.5754 16.2394 51.4078 17.0023 29.9053 17.2781 35.5875 17.4555 53.0392 17.2105 36.5594 15.2747 55.1084 18.9503 53.3117 16.3628 37.5009 16.769 34.2236 17.5555 45.5621 16.8533 57.2391 17.8427 35.0403 17.5339 31.9491 17.6072 38.2867 18.3433 42.1116 16.7791 42.2366 16.3642 45.8266 17.2475 37.1741 18.2249 54.526 15.8546 52.2565 18.4865 31.5924 16.5792 44.2359 19.8587 28.3153 17.054 50.6457 18.7022 46.7091 16.6511 37.1993 17.97 53.3425 16.9561 38.3909 17.0562 42.4567 17.2256 33.3967 17.0936 33.8573 18.8804 49.3576 18.6021 47.4233 17.2133 44.1923 16.7592 34.4259 17.1811 31.488 17.2694 55.6071 10.2387 50.5376 17.5593 44.9129 17.9474 41.7777 17.7838 51.7575 16.8232 49.2121
0.1843 19.4226 46.9906 17.0669 47.418 13.7541 53.638 18.5704 42.0287 16.3032 32.0806 17.3183 40.961 17.148 37.8485 17.5657 35.6205 16.4162 51.4161 16.9425 30.0265 17.1262 35.6838 17.7793 53.0676 17.5041 36.6784 13.9768 55.0651 18.8458 53.3587 16.6113 37.6174 17.6681 34.3558 16.3746 45.5661 16.3744 57.2288 17.953 35.165 17.967 32.072 16.2366 38.3039 18.7894 42.2136 16.0332 42.2615 15.6334 45.8901 17.2308 37.2512 17.8442 54.5058 15.3794 52.2238 19.0484 31.7134 16.7567 44.3104 20.4707 28.4496 17.1885 50.6293 19.1304 46.7819 17.05 37.2902 17.9465 53.3246 17.7655 38.4971 16.8946 42.5203 17.2155 33.5367 17.5414 33.9856 19.0765 49.4336 18.959 47.494 16.5407 44.2452 16.899 34.5047 17.1116 31.5995 16.8849 55.6261 9.1913 50.4124 16.3217 44.9476 18.2192 41.8498 17.549 51.7964 16.474 49.2282
0.1885 19.4709 47.0548 16.4447 47.4189 12.7535 53.6201 18.7512 42.1029 16.9126 32.2223 17.7822 41.0958 17.8142 37.9599 17.054 35.6595 15.771 51.4736 17.6841 30.1349 17.133 35.7585 16.7383 53.1096 17.7089 36.7724 12.871 55.0299 18.812 53.4196 17.7325 37.7458 18.1622 34.4876 16.2533 45.5716 15.6973 57.2395 17.9739 35.2506 19.0353 32.179 16.5431 38.318 19.1364 42.3085 15.8146 42.2854 15.9719 45.9598 17.4164 37.3167 17.2921 54.4993 14.2504 52.2015 19.4312 31.8278 17.414 44.3935 20.0334 28.5695 15.5453 50.6229 19.4436 46.8568 17.9315 37.3903 17.0262 53.3182 18.4442 38.6173 17.4741 42.5971 17.5967 33.6685 17.6582 34.0999 19.328 49.5361 19.2546 47.5658 16.6396 44.2978 16.8481 34.5787 16.9964 31.6637 16.5009 55.6666 8.1681 50.2977 16.559 44.9736 18.7037 41.9336 17.2688 51.8453 15.7254 49.2289
0.1928 19.676 47.122 15.7374 47.4165 11.7405 53.6095 18.5318 42.1597 17.3799 32.3182 17.8378 41.1907 18.111 38.0569 16.7253 35.6874 16.1141 51.5394 17.954 30.2039 16.9327 35.7971 17.027 53.1584 17.4254 36.8197 11.9953 54.9874 18.5995 53.4884 18.122 37.8728 17.6914 34.5834 14.8772 45.5629 15.3261 57.2622 17.7717 35.2918 18.876 32.2798 15.0992 38.3228 18.8111 42.381 14.9174 42.3015 15.6464 46.0223 17.2821 37.3701 17.0989 54.5004 13.2855 52.1807 18.7742 31.9026 18.3185 44.4752 18.3697 28.5961 15.697 50.6176 19.5242 46.9298 18.527 37.4886 17.1043 53.319 18.3108 38.7399 18.0659 42.6786 17.7821 33.7672 17.6488 34.1697 19.0612 49.6287 19.3788 47.635 16.2485 44.3415 16.7677 34.6389 16.0567 31.6619 16.4475 55.7184 7.1775 50.1848 15.3762 44.9878 19.208 42.0159 17.1111 51.8917 15.3193 49.2288
0.1971 19.3541 47.1975 14.9796 47.4064 10.8864 53.5871 18.0113 42.1895 17.0767 32.3582 17.3847 41.24 18.2824 38.1353 16.2202 35.701 15.9253 51.5978 18.0021 30.2368 16.5838 35.8143 16.2615 53.2058 16.7847 36.8372 10.9003 54.9364 18.188 53.5448 17.6359 37.9339 17.1173 34.6068 14.3618 45.5431 14.6584 57.2899 17.0911 35.3013 18.1828 32.3156 14.7892 38.315 18.3936 42.4224 14.5936 42.3083 15.5125 46.0783 16.9951 37.405 16.351 54.5106 12.2843 52.1589 17.9549 31.912 18.3463 44.5734 17.0444 28.523 14.0106 50.6083 19.2204 47.003 18.5122 37.5701 16.0981 53.3212 17.8364 38.8163 18.8392 42.7584 17.0287 33.8019 16.6384 34.1896 18.8059 49.6945 19.1302 47.7 15.8903 44.3762 16.7962 34.6732 15.806 31.6294 16.4335 55.7779 6.0782 50.0689 15.042 44.9903 19.2357 42.0944 17.1095 51.9342 14.401 49.2216
0.2014 18.6456 47.2515 14.0334 47.3834 10.303 53.5538 17.4891 42.2008 16.5195 32.3615 16.9485 41.2459 17.742 38.1782 15.7078 35.7006 16.0429 51.6541 17.6711 30.2573 16.3342 35.815 16.1654 53.2514 16.3035 36.8353 10.0335 54.8773 17.8265 53.592 16.975 37.9342 16.5297 34.5934 13.3524 45.51 14.5018 57.3182 16.6157 35.2946 17.7679 32.3066 13.7794 38.2893 17.6739 42.4464 13.6054 42.2988 15.4483 46.1243 16.727 37.4246 15.8172 54.5158 11.4252 52.1265 17.1051 31.8932 18.3762 44.6483 15.1539 28.4028 13.5618 50.5911 18.3795 47.0509 18.1214 37.6239 16.0175 53.3216 16.8896 38.8402 18.8558 42.856 16.5076 33.7926 16.4873 34.1909 18.2808 49.7436 18.626 47.7529 15.6814 44.3997 16.3091 34.6853 14.6875 31.5797 16.214 55.8335 5.1858 49.9492 14.0714 44.9742 18.9852 42.1555 16.6212 51.9733 13.9004 49.2032
0.2057 17.9915 47.2888 13.2859 47.3495 9.2115 53.5112 16.7761 42.1946 16.2791 32.3559 16.427 41.243 17.4283 38.208 15.1948 35.6911 16.1417 51.7051 17.2523 30.2729 15.8091 35.8036 15.2937 53.2905 15.6175 36.8143 9.0878 54.8139 16.9714 53.625 16.3464 37.9123 15.7308 34.5662 12.6438 45.4678 13.3171 57.3499 15.8806 35.2682 16.7945 32.2887 13.2069 38.2572 17.0765 42.4466 13.2181 42.2785 14.9086 46.1586 16.1494 37.4319 14.9034 54.4996 10.3304 52.0821 16.0769 31.8495 17.6237 44.6906 12.9172 28.2521 12.5052 50.5578 17.9121 47.066 17.9449 37.6608 14.5809 53.3158 16.3074 38.8311 18.011 42.9168 15.5553 33.7691 15.2358 34.1736 17.7602 49.7753 18.0314 47.7846 14.9929 44.4111 15.9208 34.6835 14.1882 31.52 15.9569 55.8739 4.1854 49.8345 13.5957 44.9477 18.5947 42.2019 16.002 51.9972 12.8392 49.1719
0.21 17.201 47.3078 12.5976 47.3122 8.5867 53.4624 16.272 42.176 15.2645 32.3488 15.7734 41.2346 16.6719 38.2274 14.818 35.6813 15.7802 51.7509 16.9324 30.2642 15.5064 35.7872 14.9334 53.3207 15.1826 36.7851 8.5691 54.7542 16.5598 53.644 15.5083 37.8785 15.045 34.5232 11.8306 45.4252 13.1653 57.3565 15.4851 35.2349 16.2781 32.2548 12.6719 38.2298 16.3311 42.4315 12.5686 42.2603 14.5535 46.1806 15.9811 37.4365 14.3629 54.4729 9.7541 52.0327 14.7732 31.7948 17.2752 44.7108 11.039 28.0904 11.9051 50.5144 16.9048 47.0674 17.3039 37.6787 14.2862 53.2853 15.1341 38.7952 17.6301 42.9462 14.8802 33.7317 14.709 34.1405 17.0722 49.7884 17.37 47.7975 14.8159 44.4157 15.4734 34.676 13.4683 31.4586 15.3087 55.902 3.7145 49.7275 12.9738 44.9183 18.0095 42.2303 15.4559 52.0028 11.953 49.1279
0.2142 16.6012 47.3147 11.9425 47.2763 7.9011 53.4131 15.6372 42.1547 14.946 32.3144 15.0011 41.2116 16.183 38.2192 14.3876 35.6768 15.3501 51.7882 16.2029 30.243 14.9316 35.7707 14.042 53.3269 14.5594 36.7536 8.0575 54.7014 15.6839 53.6484 14.7992 37.8285 13.9877 34.4725 11.4188 45.3855 11.9802 57.3542 14.8178 35.201 15.1526 32.2089 12.3797 38.2037 15.7966 42.4108 12.2509 42.2447 14.1151 46.1944 15.4997 37.4396 13.4129 54.4388 9.2188 51.9874 13.8656 31.7376 16.3788 44.7089 9.4214 27.93 11.3152 50.4739 16.5174 47.0538 16.6472 37.6803 13.1636 53.2487 14.0783 38.7405 16.7137 42.9468 13.6495 33.6871 13.8101 34.0933 16.4965 49.7866 16.7676 47.8028 14.3169 44.4197 15.0927 34.6682 12.8677 31.4009 14.9208 55.916 3.5325 49.6363 12.5639 44.8914 17.4151 42.2443 14.8922 52.0 11.4628 49.0797
0.2185 15.9821 47.3144 12.2517 47.2441 8.4895 53.3663 15.5207 42.1343 13.8991 32.2737 14.2593 41.1675 15.4611 38.2032 14.5841 35.6758 14.728 51.804 15.6741 30.2139 14.9725 35.7569 14.0034 53.326 14.3364 36.7245 8.5009 54.6581 15.6544 53.6448 13.5264 37.776 13.0074 34.413 11.7538 45.3532 11.8838 57.3428 14.5455 35.1703 14.0182 32.1576 12.6512 38.185 15.266 42.3902 12.5122 42.2339 14.2768 46.2081 15.4699 37.4455 13.2905 54.4024 9.6529 51.946 13.0301 31.682 16.0466 44.6911 8.1763 27.7813 11.5338 50.4385 15.784 47.0391 15.997 37.6689 13.4776 53.2118 13.2745 38.6863 16.3228 42.9377 12.816 33.6309 13.0365 34.0477 15.8635 49.7801 16.4103 47.8017 14.6536 44.4346 15.0287 34.6629 12.7486 31.3503 14.2985 55.918 4.3436 49.5605 12.8915 44.8693 16.9446 42.2512 14.8311 51.9948 11.6515 49.0409
