#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
3.1752 1.7961 151.3182 2.7051 153.7453 3.3813 172.924 2.1403 137.3027 -3.5266 103.9475 -1.4094 130.2921 0.1468 125.293 -2.552 116.1434 0.1917 162.5334 0.7193 101.1274 -1.2853 118.4206 2.0846 170.1809 2.1 121.6572 1.1681 176.5 2.0508 170.5812 0.4822 121.4284 -4.3771 114.5104 0.4993 147.6488 3.0346 182.3919 1.5953 116.3545 -1.1888 103.7402 -1.7526 124.5573 1.2252 136.3673 -0.6127 137.3763 2.8727 149.255 -2.6836 122.2559 0.5333 173.943 2.3437 168.5529 -0.0938 104.0618 1.2179 142.5116 -1.6951 91.9353 2.8981 163.2592 3.6658 150.9888 0.9158 121.3975 1.63 170.7616 1.2733 127.047 2.4136 137.8939 -0.437 112.2194 -3.4878 107.4153 2.2819 159.0323 4.3611 153.2693 2.3898 144.151 -2.5631 114.4051 -0.5211 106.2841 1.9579 176.3448 1.1991 163.8247 0.6918 145.9141 -1.1044 135.0756 1.6172 166.0766 2.3205 158.7634
3.1795 1.328 151.2959 2.4432 153.7247 3.4627 172.9843 2.0811 137.3566 -2.9001 104.0784 -0.6516 130.509 -0.091 125.2202 -2.6166 116.0539 0.792 162.7837 0.7723 101.5102 -1.9246 118.1923 1.9216 170.3009 2.0529 121.7892 1.1781 176.4803 2.3641 170.601 0.7607 121.8178 -4.9069 113.9618 0.4356 147.4967 2.8989 182.6225 1.5885 116.5317 -0.9655 104.2435 -1.6365 124.4617 1.3796 136.5363 -0.6681 137.2899 3.1786 149.282 -2.8103 122.1077 0.3657 173.8813 2.123 168.5386 0.0184 104.4929 1.0082 142.6867 -1.5775 92.5887 2.7881 163.2709 3.9541 151.0219 0.9359 121.7422 1.753 170.7077 1.1664 127.0605 2.7817 138.2019 -0.3558 112.1352 -2.2895 107.7011 2.5001 159.1058 4.3241 153.2824 2.1763 144.1039 -2.7542 114.1771 -1.2118 106.153 2.2123 176.549 1.2211 163.7813 0.3413 145.7363 -1.8555 134.9333 1.7123 166.0259 2.519 158.8295
3.1838 1.326 151.268 2.062 153.6644 3.414 173.055 2.0199 137.3932 -2.2287 104.2462 0.0128 130.78 0.0756 125.1167 -2.6782 115.9712 1.21 163.0616 0.6193 101.8531 -2.357 117.9538 1.5374 170.377 1.9802 121.9007 1.2241 176.4637 2.1279 170.6157 0.974 122.1904 -4.8721 113.4173 0.149 147.3548 2.9071 182.8245 1.4525 116.6884 -0.85 104.71 -1.7515 124.3749 1.5254 136.702 -0.4576 137.216 3.4421 149.325 -2.6138 121.978 0.3504 173.8031 1.929 168.516 0.07 104.8886 1.2408 142.8108 -1.5344 93.1842 2.5545 163.2732 4.0048 151.058 1.1358 122.0499 1.9948 170.6722 1.3901 127.0795 3.0791 138.5217 -0.076 112.0627 -1.359 108.1121 2.692 159.1773 4.1455 153.2924 1.9706 144.0586 -2.7176 113.9663 -1.8665 105.9526 2.503 176.7668 1.2721 163.7434 0.1578 145.5679 -1.4804 134.7978 1.5148 165.9802 2.7899 158.9052
3.188 0.8767 151.2108 1.7557 153.5607 3.357 173.1243 1.8454 137.3988 -1.3596 104.4672 0.6071 131.0893 0.2352 125.0228 -2.7287 115.8941 1.4478 163.3479 0.0028 102.138 -2.4624 117.7203 1.3959 170.4113 1.9162 121.9922 1.1796 176.449 2.2806 170.6224 0.9698 122.5457 -4.8218 112.915 0.0651 147.2261 2.3227 183.001 1.4326 116.8141 -0.7606 105.1333 -1.6569 124.2943 1.7393 136.8659 -0.5409 137.152 3.6343 149.3883 -2.6359 121.8661 0.1781 173.7286 1.7645 168.4832 0.0703 105.2452 1.5656 142.9227 -1.5161 93.7173 2.4912 163.2662 3.9278 151.0906 1.3733 122.3478 2.1099 170.6687 1.0833 127.0975 2.4142 138.8403 0.1273 112.0172 -0.8076 108.5806 2.7675 159.2346 4.0841 153.3029 1.7264 144.0159 -2.8236 113.7758 -2.2809 105.7174 2.7669 177.0052 1.2249 163.7096 -0.078 145.413 -2.1269 134.6643 1.9458 165.935 3.1086 158.9966
3.1923 1.0073 151.1469 1.3747 153.4327 3.2183 173.1851 1.4152 137.3587 -0.7274 104.7617 1.2501 131.4286 0.6723 124.9646 -2.3271 115.8189 1.5989 163.6243 -1.2777 102.317 -2.7033 117.5005 1.4229 170.4153 1.8869 122.0661 1.1853 176.4343 2.0125 170.6177 1.0322 122.8595 -4.4938 112.4642 0.2249 147.1127 2.0513 183.0892 1.3757 116.9231 -0.5848 105.5164 -1.7237 124.2183 1.9774 137.0383 -0.3595 137.0951 3.8541 149.4689 -2.5362 121.7729 0.2248 173.6524 1.5402 168.4419 0.0258 105.5616 1.7428 143.0595 -1.5767 94.1964 2.2434 163.2514 3.8431 151.1203 1.6569 122.6462 2.293 170.682 1.3001 127.1111 2.1711 139.0708 0.3521 111.9968 -0.3266 109.0594 2.9891 159.2769 4.012 153.3167 1.5825 143.9776 -2.5737 113.6083 -2.5631 105.4703 3.0031 177.2542 1.408 163.6771 -0.1225 145.2736 -1.9213 134.532 1.8997 165.9161 3.409 159.1063
3.1966 0.9498 151.0826 1.1542 153.2953 3.0983 173.2343 1.0829 137.2557 -0.1995 105.0794 1.5685 131.8094 0.663 124.9489 -1.8093 115.8517 1.6763 163.8857 -4.3765 102.2882 -2.6969 117.301 1.5761 170.4168 1.798 122.1289 1.1523 176.4185 1.9758 170.6021 1.1387 123.141 -4.7705 112.1038 0.2045 147.0148 1.5295 183.1345 1.3125 117.0176 -0.262 105.8814 -1.0866 124.163 2.1683 137.2236 -0.4872 137.0436 3.918 149.5633 -2.4449 121.6931 0.6697 173.5815 1.3581 168.3921 -0.0506 105.84 1.9851 143.2254 -1.6844 94.6174 2.0107 163.2287 3.7547 151.1539 1.9651 122.9438 2.3757 170.7023 0.8741 127.1151 1.4696 139.2224 0.4421 112.0033 -0.0092 109.5322 2.898 159.3019 4.0674 153.3437 1.5103 143.9432 -2.5476 113.4651 -2.8828 105.2267 3.0777 177.5063 1.5631 163.6584 0.0858 145.1517 -2.1242 134.3968 2.3297 165.9215 3.6217 159.2253
3.2009 1.5069 151.043 0.819 153.1519 2.9873 173.2704 0.6055 137.1155 0.2088 105.4135 1.6841 132.1729 1.033 124.9594 -1.3718 115.965 1.5918 164.1271 -6.8631 101.7837 -2.8241 117.1234 1.7348 170.4216 1.6177 122.1699 1.2337 176.4054 1.7064 170.5635 1.3227 123.4039 -4.3419 111.77 0.4052 146.9321 1.4236 183.1261 1.2135 117.0962 0.0589 106.257 -0.6938 124.2058 2.3162 137.4129 -0.2551 136.9955 3.7991 149.6509 -2.3785 121.621 0.8439 173.5553 1.1705 168.3344 -0.0989 106.0807 1.9453 143.4041 -1.7316 94.9836 1.8851 163.1953 3.7837 151.1979 2.3373 123.2455 2.3912 170.7223 0.9751 127.1108 0.7249 139.2888 0.737 112.0267 0.3121 109.9897 3.0134 159.3069 4.1038 153.3868 1.3984 143.912 -2.4896 113.3415 -2.7036 104.997 2.5971 177.736 1.6976 163.6732 0.0657 145.0477 -1.792 134.2704 2.4547 165.9415 3.7241 159.3428
3.2052 1.6882 151.0512 0.6486 153.0089 2.81 173.2976 0.1097 136.957 0.507 105.7505 1.693 132.5055 0.8574 124.9865 -1.0294 116.1277 1.7108 164.3353 -8.387 101.022 -2.723 116.9691 2.0058 170.4338 1.3012 122.1695 1.2306 176.4 1.7347 170.5168 1.5455 123.6584 -4.6889 111.4759 0.4061 146.8634 1.3027 183.0948 0.9567 117.1544 0.4294 106.6277 -0.1647 124.3187 2.3952 137.5993 0.3 136.9605 3.6499 149.7215 -2.331 121.5564 1.2158 173.5808 1.0511 168.272 -0.1506 106.2925 2.0653 143.5745 -1.7729 95.3069 1.6659 163.1568 3.8307 151.2553 1.6631 123.5535 2.407 170.7395 0.5561 127.0812 0.1323 139.2386 0.3306 112.0668 0.574 110.4293 2.7481 159.2986 4.2576 153.4441 1.3833 143.8842 -2.407 113.2324 -2.7597 104.7883 2.3381 177.8864 1.7274 163.7172 0.2859 144.9611 -1.1749 134.1571 2.4998 165.967 3.7699 159.4507
3.2095 2.214 151.1001 0.415 152.8716 2.6554 173.3117 -0.1703 136.7882 0.7047 106.0803 1.6035 132.802 1.1784 125.0214 -0.791 116.3151 1.8697 164.5231 -9.2324 100.1847 -2.5488 116.8364 2.4484 170.4552 0.6885 122.1076 1.2747 176.4036 1.5759 170.47 2.0272 123.9145 -4.3074 111.2123 0.5625 146.8064 1.6951 183.0566 0.4777 117.1777 0.726 106.999 0.1198 124.4738 2.3823 137.7731 0.8495 136.9758 3.4331 149.7743 -2.046 121.4972 1.3304 173.6361 0.9204 168.2074 -0.2121 106.4759 1.9523 143.7379 -1.8086 95.5927 1.5133 163.1142 3.969 151.3264 1.5151 123.7698 2.4724 170.7571 0.7793 127.0426 0.1392 139.1159 0.5747 112.097 0.8382 110.8511 2.7971 159.2692 4.3526 153.5086 1.3986 143.86 -2.406 113.135 -2.7589 104.602 1.8646 177.9876 1.7514 163.7763 0.2632 144.8895 -0.4241 134.195 2.4726 165.9918 3.6557 159.5486
3.2138 2.3901 151.1734 0.2937 152.7425 2.5572 173.3141 -0.5268 136.6225 0.6163 106.3929 1.5233 133.0545 0.7709 125.0581 -0.627 116.5101 2.1744 164.7104 -9.5051 99.3533 -2.5739 116.7216 2.4952 170.5021 0.1417 121.9677 1.2348 176.4134 1.8359 170.4253 1.7309 124.1945 -4.7668 110.975 0.5159 146.7569 1.6699 183.0324 -0.1997 117.1365 0.88 107.3533 0.3788 124.6502 2.3576 137.9267 1.3409 137.0341 3.2039 149.8088 -1.094 121.4702 1.4624 173.7043 0.9369 168.1437 -0.2676 106.6338 1.9751 143.8936 -1.8444 95.8447 1.2661 163.067 4.1672 151.406 0.7576 123.9238 2.635 170.7804 0.8958 127.0043 -0.2829 138.9819 -0.0082 112.1159 1.1061 111.2572 2.5699 159.2317 4.397 153.576 1.43 143.8409 -2.349 113.0474 -2.6 104.4428 1.4733 178.0336 1.7398 163.8423 0.443 144.8294 0.1437 134.3316 2.5215 166.0169 3.5234 159.6228
3.218 2.5583 151.2519 0.453 152.6242 2.388 173.3092 -0.8285 136.4635 0.7049 106.659 1.9391 133.2675 1.2239 125.0902 -0.5171 116.7021 2.5693 164.914 -9.1446 98.5787 -2.3562 116.6239 2.5783 170.5393 -0.35 121.7803 1.2542 176.4267 1.8814 170.3994 1.4279 124.432 -4.4213 110.7539 0.614 146.7119 1.9356 183.0247 -0.7394 117.0181 0.8461 107.6787 0.5259 124.8322 2.2971 138.0601 1.6238 137.1212 3.0049 149.8245 -0.3093 121.5047 1.4853 173.7719 1.0471 168.0858 -0.3216 106.7702 1.57 144.0317 -1.8807 96.066 1.167 163.0125 4.2053 151.4954 -0.6657 123.99 2.9077 170.8205 1.3227 127.0025 0.0003 138.8459 0.1831 112.1236 1.3372 111.6524 2.6571 159.1949 4.4504 153.6382 1.4626 143.8269 -2.3814 112.9668 -2.5965 104.306 1.238 178.0237 1.724 163.9081 0.4198 144.777 0.5691 134.5238 2.5915 166.0469 3.3817 159.6771
3.2223 2.6222 151.3237 0.4592 152.5199 2.2742 173.2968 -0.965 136.3161 0.7718 106.8989 2.0151 133.4876 0.4375 125.1172 -0.4564 116.8842 2.8756 165.1632 -8.9531 97.8858 -2.404 116.5377 2.5256 170.5585 -0.962 121.5745 1.2498 176.4411 2.2011 170.3964 0.848 124.5982 -4.738 110.5501 0.6614 146.6697 1.8259 183.0161 -1.4198 116.8548 0.4515 107.9623 0.6204 125.0113 2.2464 138.1711 1.7741 137.2243 2.6847 149.8246 0.5238 121.585 1.6052 173.8351 1.0489 168.0386 -0.4258 106.8855 1.7751 144.126 -1.9441 96.2595 1.0003 162.9558 4.1213 151.5746 -1.7424 123.8323 3.1337 170.8909 1.5778 127.0363 -0.1314 138.7192 -0.2288 112.1151 1.3699 112.0335 2.5056 159.1599 4.24 153.6957 1.5102 143.8173 -2.1242 112.8916 -2.4629 104.1878 1.5131 177.9891 1.7096 163.9703 0.6944 144.7317 0.8101 134.7408 2.7458 166.0868 3.2397 159.7158
3.2266 2.6939 151.3893 0.6427 152.4339 2.1029 173.2766 -1.3096 136.1828 0.8756 107.1172 2.3178 133.7126 0.8136 125.1251 -0.4281 117.0535 2.3437 165.4199 -8.916 97.3223 -2.2552 116.4621 2.5308 170.5638 -1.5929 121.3597 1.2633 176.4545 2.2358 170.4134 0.3013 124.6889 -4.4689 110.3622 1.2628 146.6398 1.9918 183.0094 -1.8015 116.6651 -0.9634 108.1715 0.6867 125.1796 2.1524 138.2652 1.8432 137.3324 2.4124 149.8044 0.9778 121.6982 1.7384 173.8995 1.1252 168.006 -0.7387 106.9725 1.6689 144.2055 -2.0714 96.4233 0.8992 162.8999 4.0147 151.6364 -2.2952 123.547 3.3362 170.9708 1.9621 127.0935 0.3578 138.6103 -0.0761 112.0981 1.3652 112.3718 2.6702 159.1282 4.1526 153.7331 1.5326 143.8123 -1.3191 112.8769 -2.4291 104.0843 1.2348 177.9617 1.7073 164.0276 1.122 144.7064 0.9322 134.9585 2.9097 166.1428 3.0104 159.7397
3.2309 2.8519 151.4531 0.6674 152.3631 1.9183 173.2483 -1.1774 136.0652 1.1661 107.3172 2.1323 133.9365 0.1818 125.106 -0.4 117.208 2.3094 165.6094 -8.7289 96.8126 -2.0419 116.3931 2.3811 170.5541 -1.7954 121.1437 1.2529 176.4669 2.3059 170.4367 -0.1517 124.691 -3.7491 110.1938 1.4988 146.6566 1.6933 183.0001 -1.9661 116.4682 -3.4773 108.1869 0.7188 125.3359 2.0668 138.3392 1.8713 137.4382 2.2437 149.7665 1.1799 121.8276 1.9415 173.9711 1.1498 167.987 -1.4091 107.0077 2.1462 144.2781 -2.6003 96.5435 1.0583 162.8476 3.8843 151.6864 -2.8319 123.2252 3.441 171.0562 2.1212 127.1643 0.0742 138.5224 0.2773 112.0759 1.3356 112.6726 2.5973 159.1029 3.8929 153.7585 1.548 143.8087 -0.7171 112.9518 -2.3389 103.9928 1.7493 177.9316 1.6916 164.0797 1.4985 144.7334 1.1242 135.1661 3.0985 166.213 2.6529 159.7409
3.2352 3.0731 151.5198 0.8315 152.3063 1.7209 173.21 -1.0127 135.9637 1.4877 107.5227 1.9595 134.1355 0.7079 125.0808 -0.3765 117.349 1.7427 165.752 -8.5273 96.37 -1.1143 116.3724 2.3037 170.5294 -2.2836 120.9351 1.2601 176.4777 2.3378 170.4564 -0.3725 124.633 -2.468 110.2276 1.8286 146.7157 1.8101 182.9852 -2.384 116.275 -5.4622 107.8395 0.7459 125.478 2.0003 138.3956 1.8794 137.5378 2.1174 149.7247 1.368 121.9614 2.1634 174.0557 1.2306 167.9783 -1.9978 106.9415 2.2786 144.3479 -3.6165 96.5744 1.0375 162.8025 3.7021 151.7226 -2.5838 122.891 3.4703 171.1373 2.2313 127.2344 0.6075 138.4531 0.4183 112.0926 1.2841 112.9389 2.7514 159.088 3.6798 153.7728 1.5496 143.8052 -0.1203 113.0863 -2.3426 103.9116 1.372 177.9095 1.6865 164.1265 1.7371 144.8025 1.2784 135.3684 3.2373 166.2921 2.1984 159.7065
3.2395 3.4054 151.5956 0.8324 152.2606 1.5702 173.1647 -0.9103 135.8805 0.7993 107.7364 1.4737 134.2828 0.572 125.0604 -0.3663 117.4766 1.4748 165.8354 -8.416 95.9788 -0.4947 116.4313 2.2039 170.4918 -2.4097 120.7409 1.2479 176.4871 2.3674 170.4746 -0.3616 124.553 -1.49 110.437 1.8703 146.7993 1.4982 182.9604 -2.3334 116.0926 -6.8443 107.2982 0.763 125.6072 1.8798 138.4344 1.8829 137.6299 1.9696 149.6865 1.4147 122.0935 2.376 174.1558 1.2456 167.9767 -2.5299 106.7938 3.1468 144.4168 -4.3641 96.4354 1.0833 162.7673 3.4391 151.7452 -2.8332 122.5782 3.4019 171.2084 2.2514 127.2959 0.153 138.4039 0.7396 112.1405 1.2158 113.172 2.5971 159.079 3.3725 153.7716 1.5358 143.8017 0.2304 113.258 -2.05 103.8375 2.0487 177.8944 1.6575 164.1684 1.8179 144.8976 1.4814 135.5678 3.2769 166.3708 1.8317 159.6311
3.2437 3.8111 151.691 0.9451 152.2225 1.3613 173.1124 -0.7908 135.8116 0.8302 107.8926 1.4629 134.3677 1.1865 125.0759 -0.3486 117.5908 1.1925 165.8649 -8.3107 95.6338 0.2083 116.5445 2.0867 170.4543 -2.5527 120.5628 1.2388 176.495 2.4799 170.4938 -0.132 124.48 -0.7437 110.7517 1.9748 146.8939 1.3515 182.93 -2.2895 115.9262 -7.553 106.6829 0.7731 125.7242 1.66 138.4416 1.8822 137.714 1.7391 149.6526 1.4677 122.2173 2.5524 174.2671 1.282 167.9789 -2.835 106.5934 3.4935 144.5016 -5.0249 96.2008 1.1837 162.7461 3.1216 151.746 -2.3082 122.2964 3.3201 171.2663 2.3101 127.3507 0.3218 138.3675 0.8708 112.2084 1.168 113.373 2.7883 159.0713 3.073 153.754 1.518 143.7972 0.4734 113.4448 -1.3688 103.8115 1.439 177.8843 1.6657 164.205 1.882 145.0027 1.6817 135.769 3.365 166.443 1.4917 159.5343
3.248 4.0298 151.81 1.1682 152.1895 1.2543 173.0525 -0.7245 135.7526 -0.0573 107.9897 0.7158 134.4221 1.2976 125.1239 -0.3389 117.6942 1.4644 165.8677 -8.2538 95.3294 0.5826 116.693 2.1067 170.4093 -2.691 120.4045 1.244 176.5011 2.607 170.5183 0.1206 124.4309 -0.1892 111.1138 1.967 146.9916 1.1246 182.8688 -2.1555 115.777 -7.1404 106.0682 0.7793 125.8292 1.2404 138.3976 1.8581 137.7904 1.6316 149.6219 1.4874 122.3317 2.7069 174.3818 1.272 167.9805 -3.1309 106.3724 3.7992 144.5634 -5.2969 95.9146 1.2505 162.7352 2.7711 151.7155 -2.6236 122.0496 3.2495 171.31 2.4186 127.4024 -0.3012 138.3149 1.0327 112.2851 1.1496 113.5477 2.7163 159.0679 2.7182 153.7199 1.4803 143.7912 0.6544 113.6337 -0.7395 103.8801 2.306 177.8765 1.64 164.2378 1.8835 145.1097 1.8949 135.9741 3.2136 166.5128 1.1003 159.4197
3.2523 4.157 151.9206 1.4921 152.182 1.1067 172.9895 -0.629 135.701 -0.2277 108.0136 0.6904 134.3999 1.6416 125.1969 -0.3268 117.7866 1.2128 165.8755 -8.189 95.0582 0.8259 116.8585 2.1835 170.3687 -2.2468 120.2656 1.2368 176.5063 2.8241 170.5529 0.3085 124.4066 0.1496 111.4928 1.9647 147.0865 1.0838 182.8031 -2.0508 115.6457 -7.7145 105.5173 0.7885 125.9232 0.9254 138.2894 1.8722 137.8583 1.5602 149.5939 1.5082 122.4364 2.5932 174.4974 1.2577 167.9812 -3.1286 106.1469 4.0632 144.6056 -5.4659 95.6153 1.2993 162.7387 2.3763 151.6553 -1.8531 121.8397 3.0078 171.3455 2.6023 127.4555 -0.2705 138.2539 1.0727 112.363 1.0972 113.7024 2.8456 159.0708 2.5517 153.6745 1.4553 143.7835 0.7333 113.8179 -0.1901 104.0135 1.2295 177.8733 1.6323 164.2668 1.8862 145.212 2.1308 136.1835 3.1316 166.5599 0.9585 159.2956
3.2566 4.1738 152.0225 1.681 152.2143 1.0339 172.9257 -0.3683 135.6556 -0.5509 107.9861 0.5106 134.3559 1.701 125.2747 -0.3166 117.8697 1.7895 165.8838 -8.0409 94.8142 0.9886 117.027 2.3199 170.3456 -2.4588 120.1449 1.2308 176.5104 3.0833 170.6105 0.5022 124.4134 0.3596 111.8644 1.9579 147.1738 0.9594 182.7379 -2.0066 115.5342 -7.009 105.0127 0.79 126.008 0.4883 138.1438 1.8495 137.9197 1.3605 149.5663 1.5131 122.5315 2.5434 174.5834 1.2599 167.9788 -3.068 105.9325 4.2071 144.6303 -5.6454 95.3221 1.3115 162.7454 1.9723 151.5743 -2.5356 121.6761 2.8414 171.3617 2.9223 127.5164 -0.5589 138.177 1.0968 112.4353 1.0027 113.8368 2.8466 159.0827 2.1189 153.6236 1.4233 143.7743 0.8084 113.9898 0.1827 104.1856 1.7818 177.8582 1.6278 164.2915 1.8688 145.3072 2.0853 136.4016 2.985 166.5936 0.6407 159.1691
3.2609 4.1218 152.1118 1.7845 152.2762 1.1445 172.8649 0.279 135.6348 -0.7629 107.9341 0.9799 134.3224 1.7887 125.3497 -0.3041 117.9442 1.6305 165.8997 -6.9025 94.5955 1.0635 117.1914 2.4277 170.3392 -2.1698 120.0432 1.2384 176.513 3.2108 170.688 0.6983 124.4429 0.5541 112.2147 1.9405 147.2542 1.1986 182.6759 -1.9343 115.4464 -7.3764 104.5686 0.797 126.0837 0.1959 137.9784 1.8466 137.9748 1.2872 149.532 1.5186 122.6171 2.4261 174.6526 1.2179 167.9777 -3.015 105.7354 4.0952 144.638 -5.2182 95.0467 1.3404 162.7511 1.8096 151.4816 -2.0473 121.5378 2.5483 171.3603 3.2385 127.6001 -0.5017 138.0974 1.1309 112.4986 0.8735 113.9462 3.0464 159.1093 1.8682 153.5653 1.3966 143.7642 0.8401 114.1487 0.4252 104.3739 0.8692 177.8177 1.6161 164.3136 1.8727 145.3936 2.0842 136.5866 2.8614 166.6156 0.4367 159.0418
3.2652 4.0308 152.1858 1.8094 152.3526 1.13 172.8108 0.8286 135.6658 -0.6375 107.8582 1.0551 134.3158 1.825 125.4166 -0.2922 118.0113 2.3178 165.9261 -5.2357 94.6976 1.1205 117.3453 2.535 170.3447 -2.1949 119.9598 1.2282 176.5152 3.2798 170.7616 0.77 124.4955 0.742 112.5465 1.9363 147.3269 1.3397 182.6306 -1.8407 115.371 -6.6355 104.1777 0.8007 126.1517 -0.3628 137.8056 1.838 138.0235 1.1267 149.4942 1.5296 122.6937 2.3451 174.7065 1.2094 167.9757 -2.7543 105.5583 4.1518 144.6293 -5.1489 94.7995 1.3087 162.7558 1.411 151.3857 -2.8226 121.3987 2.2869 171.3391 3.463 127.6942 -0.2481 138.0118 1.1925 112.5552 0.5317 114.0269 3.1557 159.1611 1.5604 153.5013 1.4207 143.7538 0.8719 114.2933 0.6042 104.5663 1.232 177.7669 1.6159 164.3328 1.8506 145.472 2.0234 136.7472 2.676 166.6267 0.3291 158.9176
3.2695 3.9002 152.2458 1.7989 152.4329 1.1708 172.7658 1.2588 135.7384 -0.2764 107.7973 1.8164 134.3409 1.8446 125.4754 -0.2968 118.0715 2.3064 165.966 -3.8273 95.0354 1.1527 117.4873 2.5327 170.3548 -2.0189 119.889 1.2359 176.5164 3.2867 170.8295 0.5051 124.5552 0.9422 112.8632 1.9084 147.3924 1.6353 182.62 -1.8068 115.3036 -7.0985 103.8438 0.806 126.2126 -0.4297 137.6306 1.8321 138.0672 1.0955 149.4537 1.5291 122.7626 2.2476 174.7451 1.1688 167.9726 -2.6578 105.4032 3.794 144.6114 -5.0563 94.5863 1.3296 162.7587 1.1072 151.2882 -2.2626 121.2629 1.9851 171.2965 3.5966 127.7845 0.1522 137.9629 1.3048 112.6089 -0.0682 114.0577 3.21 159.2318 1.3505 153.4335 1.4055 143.7438 0.8924 114.4243 0.6931 104.7535 0.6179 177.7059 1.5907 164.3495 1.8556 145.5422 1.9584 136.8855 2.4454 166.6212 0.1679 158.797
3.2737 3.7657 152.29 1.7904 152.5095 1.2747 172.7332 1.4768 135.8346 -0.1037 107.7741 1.6898 134.4197 1.942 125.5284 -0.3519 118.1228 2.8625 166.0195 -2.7707 95.5071 1.1815 117.6171 2.477 170.3627 -1.5883 119.8311 1.2193 176.5171 3.23 170.8886 0.599 124.5974 1.1469 113.1684 1.904 147.4507 1.7008 182.6409 -1.7511 115.2445 -6.5105 103.5631 0.7886 126.2672 -0.852 137.4609 1.8252 138.1061 1.2023 149.4168 1.5298 122.8243 2.1265 174.7715 1.1563 167.9681 -2.6121 105.2715 3.8238 144.5667 -4.8926 94.4038 1.284 162.7621 0.923 151.1902 -3.1088 121.131 1.7381 171.2384 3.639 127.8688 0.5345 137.9954 1.4429 112.6665 -0.5662 114.0032 3.23 159.3007 1.1003 153.3618 1.4286 143.7351 0.9033 114.543 0.7624 104.9294 1.0629 177.6438 1.5747 164.3622 1.8228 145.6055 1.8835 137.0012 2.2147 166.5951 0.132 158.6819
3.278 3.3595 152.3198 1.7696 152.5818 1.2752 172.7142 1.6004 135.9435 0.1725 107.7864 2.2742 134.5084 2.1857 125.5802 -0.5723 118.156 2.5779 166.0839 -1.9578 96.0442 1.1882 117.7354 2.5155 170.3675 -0.7374 119.8234 1.1767 176.5163 3.164 170.9366 0.1676 124.6273 1.3823 113.4647 1.8872 147.5026 1.813 182.673 -1.3549 115.1909 -7.1874 103.3332 0.6689 126.3121 -0.8983 137.3004 1.8122 138.1408 1.2354 149.386 1.5396 122.8792 1.9801 174.7834 1.134 167.9621 -2.4293 105.1677 3.4929 144.5196 -4.821 94.2473 1.2731 162.7642 0.6489 151.0911 -2.4341 121.0019 1.4654 171.1707 3.6158 127.9433 0.876 138.0858 1.5891 112.7345 -0.9899 113.8875 3.1632 159.3638 0.9422 153.2878 1.4205 143.7275 0.9083 114.6497 0.8056 105.0917 0.7652 177.5841 1.5618 164.3658 1.8293 145.6613 1.8163 137.097 2.0058 166.5512 0.3154 158.5766
3.2823 2.9365 152.3098 1.7607 152.6482 1.3768 172.7062 1.6574 136.0533 0.4425 107.8277 2.244 134.5994 2.3649 125.6515 -0.9621 118.1531 2.8329 166.12 -1.5846 96.6023 1.2083 117.8414 2.5495 170.3755 0.0469 119.882 1.1426 176.5119 3.0728 170.9744 0.2437 124.6409 1.5848 113.7583 1.8765 147.549 1.8264 182.7066 -0.7451 115.1936 -6.8419 103.111 0.4209 126.3344 -1.1819 137.1513 1.8229 138.171 1.2531 149.3632 1.5309 122.9287 1.6996 174.7768 1.1186 167.9549 -2.516 105.0808 3.5945 144.4752 -4.7042 94.1119 1.2018 162.7639 0.5196 150.9915 -2.7108 120.8769 1.3147 171.0984 3.5141 128.006 1.0812 138.2101 1.7442 112.8113 -1.369 113.7386 3.1008 159.4184 0.6982 153.2137 1.4351 143.721 0.9218 114.7451 0.8356 105.2403 1.3993 177.5437 1.4769 164.3543 1.8079 145.7111 1.8087 137.1753 1.7578 166.4962 0.3443 158.4857
